time,hexokinase,glucose,glucose6phosphate,,glucose6phosphate_normal
479.8,5.00E-09,1.00E-06,2.40E-15,,4.79E-16
479.9,5.00E-09,1.00E-06,2.40E-15,,4.79E-16
480,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.1,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.2,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.3,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.4,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.5,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.6,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.7,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.8,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
480.9,5.00E-09,1.00E-06,2.40E-15,,4.80E-16
481,5.00E-09,1.00E-06,2.40E-15,,4.81E-16
481.1,5.00E-09,1.00E-06,2.40E-15,,4.81E-16
481.2,5.00E-09,1.00E-06,2.40E-15,,4.81E-16
481.3,5.00E-09,1.00E-06,2.40E-15,,4.81E-16
481.4,5.00E-09,1.00E-06,2.40E-15,,4.81E-16
481.5,5.00E-09,1.00E-06,2.41E-15,,4.81E-16
481.6,5.00E-09,1.00E-06,2.41E-15,,4.81E-16
481.7,5.00E-09,1.00E-06,2.41E-15,,4.81E-16
481.8,5.00E-09,1.00E-06,2.41E-15,,4.81E-16
481.9,5.00E-09,1.00E-06,2.41E-15,,4.81E-16
482,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.1,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.2,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.3,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.4,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.5,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.6,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.7,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.8,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
482.9,5.00E-09,1.00E-06,2.41E-15,,4.82E-16
483,5.00E-09,1.00E-06,2.41E-15,,4.83E-16
483.1,5.00E-09,1.00E-06,2.41E-15,,4.83E-16
483.2,5.00E-09,1.00E-06,2.41E-15,,4.83E-16
483.3,5.00E-09,1.00E-06,2.41E-15,,4.83E-16
483.4,5.00E-09,1.00E-06,2.41E-15,,4.83E-16
483.5,5.00E-09,1.00E-06,2.42E-15,,4.83E-16
483.6,5.00E-09,1.00E-06,2.42E-15,,4.83E-16
483.7,5.00E-09,1.00E-06,2.42E-15,,4.83E-16
483.8,5.00E-09,1.00E-06,2.42E-15,,4.83E-16
483.9,5.00E-09,1.00E-06,2.42E-15,,4.83E-16
484,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.1,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.2,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.3,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.4,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.5,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.6,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.7,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.8,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
484.9,5.00E-09,1.00E-06,2.42E-15,,4.84E-16
485,5.00E-09,1.00E-06,2.42E-15,,4.85E-16
485.1,5.00E-09,1.00E-06,2.42E-15,,4.85E-16
485.2,5.00E-09,1.00E-06,2.42E-15,,4.85E-16
485.3,5.00E-09,1.00E-06,2.42E-15,,4.85E-16
485.4,5.00E-09,1.00E-06,2.42E-15,,4.85E-16
485.5,5.00E-09,1.00E-06,2.43E-15,,4.85E-16
485.6,5.00E-09,1.00E-06,2.43E-15,,4.85E-16
485.7,5.00E-09,1.00E-06,2.43E-15,,4.85E-16
485.8,5.00E-09,1.00E-06,2.43E-15,,4.85E-16
485.9,5.00E-09,1.00E-06,2.43E-15,,4.85E-16
486,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.1,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.2,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.3,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.4,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.5,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.6,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.7,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.8,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
486.9,5.00E-09,1.00E-06,2.43E-15,,4.86E-16
487,5.00E-09,1.00E-06,2.43E-15,,4.87E-16
487.1,5.00E-09,1.00E-06,2.43E-15,,4.87E-16
487.2,5.00E-09,1.00E-06,2.43E-15,,4.87E-16
487.3,5.00E-09,1.00E-06,2.43E-15,,4.87E-16
487.4,5.00E-09,1.00E-06,2.43E-15,,4.87E-16
487.5,5.00E-09,1.00E-06,2.44E-15,,4.87E-16
487.6,5.00E-09,1.00E-06,2.44E-15,,4.87E-16
487.7,5.00E-09,1.00E-06,2.44E-15,,4.87E-16
487.8,5.00E-09,1.00E-06,2.44E-15,,4.87E-16
487.9,5.00E-09,1.00E-06,2.44E-15,,4.87E-16
488,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.1,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.2,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.3,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.4,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.5,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.6,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.7,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.8,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
488.9,5.00E-09,1.00E-06,2.44E-15,,4.88E-16
489,5.00E-09,1.00E-06,2.44E-15,,4.89E-16
489.1,5.00E-09,1.00E-06,2.44E-15,,4.89E-16
489.2,5.00E-09,1.00E-06,2.44E-15,,4.89E-16
489.3,5.00E-09,1.00E-06,2.44E-15,,4.89E-16
489.4,5.00E-09,1.00E-06,2.44E-15,,4.89E-16
489.5,5.00E-09,1.00E-06,2.45E-15,,4.89E-16
489.6,5.00E-09,1.00E-06,2.45E-15,,4.89E-16
489.7,5.00E-09,1.00E-06,2.45E-15,,4.89E-16
489.8,5.00E-09,1.00E-06,2.45E-15,,4.89E-16
489.9,5.00E-09,1.00E-06,2.45E-15,,4.89E-16
490,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.1,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.2,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.3,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.4,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.5,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.6,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.7,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.8,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
490.9,5.00E-09,1.00E-06,2.45E-15,,4.90E-16
491,5.00E-09,1.00E-06,2.45E-15,,4.91E-16
491.1,5.00E-09,1.00E-06,2.45E-15,,4.91E-16
491.2,5.00E-09,1.00E-06,2.45E-15,,4.91E-16
491.3,5.00E-09,1.00E-06,2.45E-15,,4.91E-16
491.4,5.00E-09,1.00E-06,2.45E-15,,4.91E-16
491.5,5.00E-09,1.00E-06,2.46E-15,,4.91E-16
491.6,5.00E-09,1.00E-06,2.46E-15,,4.91E-16
491.7,5.00E-09,1.00E-06,2.46E-15,,4.91E-16
491.8,5.00E-09,1.00E-06,2.46E-15,,4.91E-16
491.9,5.00E-09,1.00E-06,2.46E-15,,4.91E-16
492,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.1,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.2,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.3,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.4,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.5,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.6,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.7,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.8,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
492.9,5.00E-09,1.00E-06,2.46E-15,,4.92E-16
493,5.00E-09,1.00E-06,2.46E-15,,4.93E-16
493.1,5.00E-09,1.00E-06,2.46E-15,,4.93E-16
493.2,5.00E-09,1.00E-06,2.46E-15,,4.93E-16
493.3,5.00E-09,1.00E-06,2.46E-15,,4.93E-16
493.4,5.00E-09,1.00E-06,2.46E-15,,4.93E-16
493.5,5.00E-09,1.00E-06,2.47E-15,,4.93E-16
493.6,5.00E-09,1.00E-06,2.47E-15,,4.93E-16
493.7,5.00E-09,1.00E-06,2.47E-15,,4.93E-16
493.8,5.00E-09,1.00E-06,2.47E-15,,4.93E-16
493.9,5.00E-09,1.00E-06,2.47E-15,,4.93E-16
494,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.1,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.2,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.3,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.4,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.5,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.6,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.7,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.8,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
494.9,5.00E-09,1.00E-06,2.47E-15,,4.94E-16
495,5.00E-09,1.00E-06,2.47E-15,,4.95E-16
495.1,5.00E-09,1.00E-06,2.47E-15,,4.95E-16
495.2,5.00E-09,1.00E-06,2.47E-15,,4.95E-16
495.3,5.00E-09,1.00E-06,2.47E-15,,4.95E-16
495.4,5.00E-09,1.00E-06,2.47E-15,,4.95E-16
495.5,5.00E-09,1.00E-06,2.48E-15,,4.95E-16
495.6,5.00E-09,1.00E-06,2.48E-15,,4.95E-16
495.7,5.00E-09,1.00E-06,2.48E-15,,4.95E-16
495.8,5.00E-09,1.00E-06,2.48E-15,,4.95E-16
495.9,5.00E-09,1.00E-06,2.48E-15,,4.95E-16
496,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.1,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.2,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.3,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.4,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.5,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.6,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.7,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.8,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
496.9,5.00E-09,1.00E-06,2.48E-15,,4.96E-16
497,5.00E-09,1.00E-06,2.48E-15,,4.97E-16
497.1,5.00E-09,1.00E-06,2.48E-15,,4.97E-16
497.2,5.00E-09,1.00E-06,2.48E-15,,4.97E-16
497.3,5.00E-09,1.00E-06,2.48E-15,,4.97E-16
497.4,5.00E-09,1.00E-06,2.48E-15,,4.97E-16
497.5,5.00E-09,1.00E-06,2.49E-15,,4.97E-16
497.6,5.00E-09,1.00E-06,2.49E-15,,4.97E-16
497.7,5.00E-09,1.00E-06,2.49E-15,,4.97E-16
497.8,5.00E-09,1.00E-06,2.49E-15,,4.97E-16
497.9,5.00E-09,1.00E-06,2.49E-15,,4.97E-16
498,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.1,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.2,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.3,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.4,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.5,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.6,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.7,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.8,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
498.9,5.00E-09,1.00E-06,2.49E-15,,4.98E-16
499,5.00E-09,1.00E-06,2.49E-15,,4.99E-16
499.1,5.00E-09,1.00E-06,2.49E-15,,4.99E-16
499.2,5.00E-09,1.00E-06,2.49E-15,,4.99E-16
499.3,5.00E-09,1.00E-06,2.49E-15,,4.99E-16
499.4,5.00E-09,1.00E-06,2.49E-15,,4.99E-16
499.5,5.00E-09,1.00E-06,2.50E-15,,4.99E-16
499.6,5.00E-09,1.00E-06,2.50E-15,,4.99E-16
499.7,5.00E-09,1.00E-06,2.50E-15,,4.99E-16
499.8,5.00E-09,1.00E-06,2.50E-15,,4.99E-16
499.9,5.00E-09,1.00E-06,2.50E-15,,4.99E-16
500,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.1,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.2,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.3,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.4,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.5,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.6,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.7,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.8,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
500.9,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
501,5.00E-09,1.00E-06,2.50E-15,,5.00E-16
501.1,5.00E-09,1.00E-06,2.50E-15,,5.01E-16
501.2,5.00E-09,1.00E-06,2.50E-15,,5.01E-16
501.3,5.00E-09,1.00E-06,2.50E-15,,5.01E-16
501.4,5.00E-09,1.00E-06,2.50E-15,,5.01E-16
501.5,5.00E-09,1.00E-06,2.50E-15,,5.01E-16
501.6,5.00E-09,1.00E-06,2.51E-15,,5.01E-16
501.7,5.00E-09,1.00E-06,2.51E-15,,5.01E-16
501.8,5.00E-09,1.00E-06,2.51E-15,,5.01E-16
501.9,5.00E-09,1.00E-06,2.51E-15,,5.01E-16
502,5.00E-09,1.00E-06,2.51E-15,,5.01E-16
502.1,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.2,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.3,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.4,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.5,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.6,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.7,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.8,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
502.9,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
503,5.00E-09,1.00E-06,2.51E-15,,5.02E-16
503.1,5.00E-09,1.00E-06,2.51E-15,,5.03E-16
503.2,5.00E-09,1.00E-06,2.51E-15,,5.03E-16
503.3,5.00E-09,1.00E-06,2.51E-15,,5.03E-16
503.4,5.00E-09,1.00E-06,2.51E-15,,5.03E-16
503.5,5.00E-09,1.00E-06,2.51E-15,,5.03E-16
503.6,5.00E-09,1.00E-06,2.52E-15,,5.03E-16
503.7,5.00E-09,1.00E-06,2.52E-15,,5.03E-16
503.8,5.00E-09,1.00E-06,2.52E-15,,5.03E-16
503.9,5.00E-09,1.00E-06,2.52E-15,,5.03E-16
504,5.00E-09,1.00E-06,2.52E-15,,5.03E-16
504.1,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.2,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.3,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.4,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.5,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.6,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.7,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.8,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
504.9,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
505,5.00E-09,1.00E-06,2.52E-15,,5.04E-16
505.1,5.00E-09,1.00E-06,2.52E-15,,5.05E-16
505.2,5.00E-09,1.00E-06,2.52E-15,,5.05E-16
505.3,5.00E-09,1.00E-06,2.52E-15,,5.05E-16
505.4,5.00E-09,1.00E-06,2.52E-15,,5.05E-16
505.5,5.00E-09,1.00E-06,2.52E-15,,5.05E-16
505.6,5.00E-09,1.00E-06,2.53E-15,,5.05E-16
505.7,5.00E-09,1.00E-06,2.53E-15,,5.05E-16
505.8,5.00E-09,1.00E-06,2.53E-15,,5.05E-16
505.9,5.00E-09,1.00E-06,2.53E-15,,5.05E-16
506,5.00E-09,1.00E-06,2.53E-15,,5.05E-16
506.1,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.2,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.3,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.4,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.5,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.6,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.7,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.8,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
506.9,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
507,5.00E-09,1.00E-06,2.53E-15,,5.06E-16
507.1,5.00E-09,1.00E-06,2.53E-15,,5.07E-16
507.2,5.00E-09,1.00E-06,2.53E-15,,5.07E-16
507.3,5.00E-09,1.00E-06,2.53E-15,,5.07E-16
507.4,5.00E-09,1.00E-06,2.53E-15,,5.07E-16
507.5,5.00E-09,1.00E-06,2.53E-15,,5.07E-16
507.6,5.00E-09,1.00E-06,2.54E-15,,5.07E-16
507.7,5.00E-09,1.00E-06,2.54E-15,,5.07E-16
507.8,5.00E-09,1.00E-06,2.54E-15,,5.07E-16
507.9,5.00E-09,1.00E-06,2.54E-15,,5.07E-16
508,5.00E-09,1.00E-06,2.54E-15,,5.07E-16
508.1,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.2,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.3,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.4,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.5,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.6,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.7,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.8,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
508.9,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
509,5.00E-09,1.00E-06,2.54E-15,,5.08E-16
509.1,5.00E-09,1.00E-06,2.54E-15,,5.09E-16
509.2,5.00E-09,1.00E-06,2.54E-15,,5.09E-16
509.3,5.00E-09,1.00E-06,2.54E-15,,5.09E-16
509.4,5.00E-09,1.00E-06,2.54E-15,,5.09E-16
509.5,5.00E-09,1.00E-06,2.54E-15,,5.09E-16
509.6,5.00E-09,1.00E-06,2.55E-15,,5.09E-16
509.7,5.00E-09,1.00E-06,2.55E-15,,5.09E-16
509.8,5.00E-09,1.00E-06,2.55E-15,,5.09E-16
509.9,5.00E-09,1.00E-06,2.55E-15,,5.09E-16
510,5.00E-09,1.00E-06,2.55E-15,,5.09E-16
510.1,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.2,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.3,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.4,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.5,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.6,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.7,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.8,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
510.9,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
511,5.00E-09,1.00E-06,2.55E-15,,5.10E-16
511.1,5.00E-09,1.00E-06,2.55E-15,,5.11E-16
511.2,5.00E-09,1.00E-06,2.55E-15,,5.11E-16
511.3,5.00E-09,1.00E-06,2.55E-15,,5.11E-16
511.4,5.00E-09,1.00E-06,2.55E-15,,5.11E-16
511.5,5.00E-09,1.00E-06,2.55E-15,,5.11E-16
511.6,5.00E-09,1.00E-06,2.56E-15,,5.11E-16
511.7,5.00E-09,1.00E-06,2.56E-15,,5.11E-16
511.8,5.00E-09,1.00E-06,2.56E-15,,5.11E-16
511.9,5.00E-09,1.00E-06,2.56E-15,,5.11E-16
512,5.00E-09,1.00E-06,2.56E-15,,5.11E-16
512.1,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.2,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.3,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.4,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.5,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.6,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.7,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.8,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
512.9,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
513,5.00E-09,1.00E-06,2.56E-15,,5.12E-16
513.1,5.00E-09,1.00E-06,2.56E-15,,5.13E-16
513.2,5.00E-09,1.00E-06,2.56E-15,,5.13E-16
513.3,5.00E-09,1.00E-06,2.56E-15,,5.13E-16
513.4,5.00E-09,1.00E-06,2.56E-15,,5.13E-16
513.5,5.00E-09,1.00E-06,2.56E-15,,5.13E-16
513.6,5.00E-09,1.00E-06,2.57E-15,,5.13E-16
513.7,5.00E-09,1.00E-06,2.57E-15,,5.13E-16
513.8,5.00E-09,1.00E-06,2.57E-15,,5.13E-16
513.9,5.00E-09,1.00E-06,2.57E-15,,5.13E-16
514,5.00E-09,1.00E-06,2.57E-15,,5.13E-16
514.1,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.2,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.3,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.4,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.5,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.6,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.7,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.8,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
514.9,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
515,5.00E-09,1.00E-06,2.57E-15,,5.14E-16
515.1,5.00E-09,1.00E-06,2.57E-15,,5.15E-16
515.2,5.00E-09,1.00E-06,2.57E-15,,5.15E-16
515.3,5.00E-09,1.00E-06,2.57E-15,,5.15E-16
515.4,5.00E-09,1.00E-06,2.57E-15,,5.15E-16
515.5,5.00E-09,1.00E-06,2.57E-15,,5.15E-16
515.6,5.00E-09,1.00E-06,2.58E-15,,5.15E-16
515.7,5.00E-09,1.00E-06,2.58E-15,,5.15E-16
515.8,5.00E-09,1.00E-06,2.58E-15,,5.15E-16
515.9,5.00E-09,1.00E-06,2.58E-15,,5.15E-16
516,5.00E-09,1.00E-06,2.58E-15,,5.15E-16
516.1,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.2,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.3,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.4,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.5,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.6,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.7,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.8,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
516.9,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
517,5.00E-09,1.00E-06,2.58E-15,,5.16E-16
517.1,5.00E-09,1.00E-06,2.58E-15,,5.17E-16
517.2,5.00E-09,1.00E-06,2.58E-15,,5.17E-16
517.3,5.00E-09,1.00E-06,2.58E-15,,5.17E-16
517.4,5.00E-09,1.00E-06,2.58E-15,,5.17E-16
517.5,5.00E-09,1.00E-06,2.58E-15,,5.17E-16
517.6,5.00E-09,1.00E-06,2.59E-15,,5.17E-16
517.7,5.00E-09,1.00E-06,2.59E-15,,5.17E-16
517.8,5.00E-09,1.00E-06,2.59E-15,,5.17E-16
517.9,5.00E-09,1.00E-06,2.59E-15,,5.17E-16
518,5.00E-09,1.00E-06,2.59E-15,,5.17E-16
518.1,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.2,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.3,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.4,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.5,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.6,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.7,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.8,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
518.9,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
519,5.00E-09,1.00E-06,2.59E-15,,5.18E-16
519.1,5.00E-09,1.00E-06,2.59E-15,,5.19E-16
519.2,5.00E-09,1.00E-06,2.59E-15,,5.19E-16
519.3,5.00E-09,1.00E-06,2.59E-15,,5.19E-16
519.4,5.00E-09,1.00E-06,2.59E-15,,5.19E-16
519.5,5.00E-09,1.00E-06,2.59E-15,,5.19E-16
519.6,5.00E-09,1.00E-06,2.60E-15,,5.19E-16
519.7,5.00E-09,1.00E-06,2.60E-15,,5.19E-16
519.8,5.00E-09,1.00E-06,2.60E-15,,5.19E-16
519.9,5.00E-09,1.00E-06,2.60E-15,,5.19E-16
520,5.00E-09,1.00E-06,2.60E-15,,5.19E-16
520.1,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.2,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.3,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.4,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.5,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.6,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.7,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.8,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
520.9,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
521,5.00E-09,1.00E-06,2.60E-15,,5.20E-16
521.1,5.00E-09,1.00E-06,2.60E-15,,5.21E-16
521.2,5.00E-09,1.00E-06,2.60E-15,,5.21E-16
521.3,5.00E-09,1.00E-06,2.60E-15,,5.21E-16
521.4,5.00E-09,1.00E-06,2.60E-15,,5.21E-16
521.5,5.00E-09,1.00E-06,2.60E-15,,5.21E-16
521.6,5.00E-09,1.00E-06,2.61E-15,,5.21E-16
521.7,5.00E-09,1.00E-06,2.61E-15,,5.21E-16
521.8,5.00E-09,1.00E-06,2.61E-15,,5.21E-16
521.9,5.00E-09,1.00E-06,2.61E-15,,5.21E-16
522,5.00E-09,1.00E-06,2.61E-15,,5.21E-16
522.1,5.00E-09,1.00E-06,2.61E-15,,5.22E-16
522.2,5.00E-09,1.00E-06,2.61E-15,,5.22E-16
