time,glucose,hexokinase,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible,phosphofructokinase,fructose16biphosphate
18.3,4e-09,9.99999999927e-07,7.31262040201e-17,1e-06,6.69102693376e-22,1e-06,4.08153892805e-27,1e-06,4.0815576012e-27
18.4,4e-09,9.99999999926e-07,7.35257970871e-17,1e-06,6.76435225617e-22,1e-06,4.14881549101e-27,1e-06,4.14883457567e-27
18.5,4e-09,9.99999999926e-07,7.39253901141e-17,1e-06,6.83807716422e-22,1e-06,4.21682730513e-27,1e-06,4.21684680806e-27
18.6,4e-09,9.99999999926e-07,7.43249831012e-17,1e-06,6.91220165782e-22,1e-06,4.28557836625e-27,1e-06,4.2855982943e-27
18.7,4e-09,9.99999999925e-07,7.47245760483e-17,1e-06,6.9867257369e-22,1e-06,4.35507267024e-27,1e-06,4.35509303032e-27
18.8,4e-09,9.99999999925e-07,7.51241689555e-17,1e-06,7.06164940137e-22,1e-06,4.42531421294e-27,1e-06,4.42533501203e-27
18.9,4e-09,9.99999999924e-07,7.55237618227e-17,1e-06,7.13697265115e-22,1e-06,4.49630699022e-27,1e-06,4.49632823539e-27
19.0,4e-09,9.99999999924e-07,7.592335465e-17,1e-06,7.21269548618e-22,1e-06,4.56805499791e-27,1e-06,4.5680766963e-27
19.1,4e-09,9.99999999924e-07,7.63229474372e-17,1e-06,7.28881790635e-22,1e-06,4.64056223189e-27,1e-06,4.6405843907e-27
19.2,4e-09,9.99999999923e-07,7.67225401846e-17,1e-06,7.3653399116e-22,1e-06,4.71383268799e-27,1e-06,4.71385531452e-27
19.3,4e-09,9.99999999923e-07,7.71221328919e-17,1e-06,7.44226150184e-22,1e-06,4.78787036207e-27,1e-06,4.78789346368e-27
19.4,4e-09,9.99999999922e-07,7.75217255593e-17,1e-06,7.519582677e-22,1e-06,4.86267924998e-27,1e-06,4.86270283411e-27
19.5,4e-09,9.99999999922e-07,7.79213181868e-17,1e-06,7.59730343699e-22,1e-06,4.93826334756e-27,1e-06,4.93828742174e-27
19.6,4e-09,9.99999999922e-07,7.83209107743e-17,1e-06,7.67542378173e-22,1e-06,5.01462665067e-27,1e-06,5.01465122248e-27
19.7,4e-09,9.99999999921e-07,7.87205033218e-17,1e-06,7.75394371115e-22,1e-06,5.09177315514e-27,1e-06,5.09179823227e-27
19.8,4e-09,9.99999999921e-07,7.91200958294e-17,1e-06,7.83286322516e-22,1e-06,5.16970685684e-27,1e-06,5.16973244704e-27
19.9,4e-09,9.9999999992e-07,7.9519688297e-17,1e-06,7.91218232368e-22,1e-06,5.24843175159e-27,1e-06,5.2484578627e-27
20.0,4e-09,9.9999999992e-07,7.99192807246e-17,1e-06,7.99190100663e-22,1e-06,5.32795183526e-27,1e-06,5.32797847518e-27
20.1,4e-09,9.9999999992e-07,8.03188731123e-17,1e-06,8.07201927393e-22,1e-06,5.40827110368e-27,1e-06,5.4082982804e-27
20.2,4e-09,9.99999999919e-07,8.07184654601e-17,1e-06,8.15253712551e-22,1e-06,5.48939355269e-27,1e-06,5.48942127429e-27
20.3,4e-09,9.99999999919e-07,8.11180577679e-17,1e-06,8.23345456128e-22,1e-06,5.57132317813e-27,1e-06,5.57135145277e-27
20.4,4e-09,9.99999999918e-07,8.15176500357e-17,1e-06,8.31477158116e-22,1e-06,5.65406397586e-27,1e-06,5.65409281176e-27
20.5,4e-09,9.99999999918e-07,8.19172422635e-17,1e-06,8.39648818507e-22,1e-06,5.7376199417e-27,1e-06,5.73764934719e-27
20.6,4e-09,9.99999999918e-07,8.23168344514e-17,1e-06,8.47860437293e-22,1e-06,5.82199507151e-27,1e-06,5.82202505497e-27
20.7,4e-09,9.99999999917e-07,8.27164265994e-17,1e-06,8.56112014466e-22,1e-06,5.90719336111e-27,1e-06,5.90722393102e-27
20.8,4e-09,9.99999999917e-07,8.31160187073e-17,1e-06,8.64403550018e-22,1e-06,5.99321880634e-27,1e-06,5.99324997128e-27
20.9,4e-09,9.99999999916e-07,8.35156107754e-17,1e-06,8.72735043941e-22,1e-06,6.08007540306e-27,1e-06,6.08010717165e-27
21.0,4e-09,9.99999999916e-07,8.39152028034e-17,1e-06,8.81106496227e-22,1e-06,6.16776714708e-27,1e-06,6.16779952806e-27
21.1,4e-09,9.99999999916e-07,8.43147947915e-17,1e-06,8.89517906868e-22,1e-06,6.25629803425e-27,1e-06,6.25633103643e-27
21.2,4e-09,9.99999999915e-07,8.47143867397e-17,1e-06,8.97969275856e-22,1e-06,6.3456720604e-27,1e-06,6.34570569267e-27
21.3,4e-09,9.99999999915e-07,8.51139786478e-17,1e-06,9.06460603183e-22,1e-06,6.43589322136e-27,1e-06,6.43592749271e-27
21.4,4e-09,9.99999999914e-07,8.55135705161e-17,1e-06,9.14991888841e-22,1e-06,6.52696551298e-27,1e-06,6.52700043247e-27
21.5,4e-09,9.99999999914e-07,8.59131623443e-17,1e-06,9.23563132821e-22,1e-06,6.61889293107e-27,1e-06,6.61892850785e-27
21.6,4e-09,9.99999999914e-07,8.63127541326e-17,1e-06,9.32174335117e-22,1e-06,6.71167947149e-27,1e-06,6.71171571479e-27
21.7,4e-09,9.99999999913e-07,8.6712345881e-17,1e-06,9.40825495719e-22,1e-06,6.80532913004e-27,1e-06,6.80536604919e-27
21.8,4e-09,9.99999999913e-07,8.71119375894e-17,1e-06,9.4951661462e-22,1e-06,6.89984590257e-27,1e-06,6.89988350698e-27
21.9,4e-09,9.99999999912e-07,8.75115292578e-17,1e-06,9.58247691812e-22,1e-06,6.99523378491e-27,1e-06,6.99527208407e-27
22.0,4e-09,9.99999999912e-07,8.79111208863e-17,1e-06,9.67018727286e-22,1e-06,7.09149677288e-27,1e-06,7.09153577637e-27
22.1,4e-09,9.99999999912e-07,8.83107124748e-17,1e-06,9.75829721036e-22,1e-06,7.18863886231e-27,1e-06,7.1886785798e-27
22.2,4e-09,9.99999999911e-07,8.87103040233e-17,1e-06,9.84680673052e-22,1e-06,7.28666404903e-27,1e-06,7.28670449028e-27
22.3,4e-09,9.99999999911e-07,8.91098955319e-17,1e-06,9.93571583326e-22,1e-06,7.38557632886e-27,1e-06,7.38561750372e-27
22.4,4e-09,9.9999999991e-07,8.95094870005e-17,1e-06,1.00250245185e-21,1e-06,7.48537969763e-27,1e-06,7.48542161604e-27
22.5,4e-09,9.9999999991e-07,8.99090784292e-17,1e-06,1.01147327862e-21,1e-06,7.58607815117e-27,1e-06,7.58612082315e-27
22.6,4e-09,9.9999999991e-07,9.03086698179e-17,1e-06,1.02048406362e-21,1e-06,7.6876756853e-27,1e-06,7.68771912096e-27
22.7,4e-09,9.99999999909e-07,9.07082611667e-17,1e-06,1.02953480685e-21,1e-06,7.79017629584e-27,1e-06,7.79022050539e-27
22.8,4e-09,9.99999999909e-07,9.11078524755e-17,1e-06,1.0386255083e-21,1e-06,7.89358397861e-27,1e-06,7.89362897235e-27
22.9,4e-09,9.99999999908e-07,9.15074437443e-17,1e-06,1.04775616796e-21,1e-06,7.99790272944e-27,1e-06,7.99794851774e-27
23.0,4e-09,9.99999999908e-07,9.19070349732e-17,1e-06,1.05692678582e-21,1e-06,8.10313654414e-27,1e-06,8.1031831375e-27
23.1,4e-09,9.99999999908e-07,9.23066261621e-17,1e-06,1.06613736187e-21,1e-06,8.20928941854e-27,1e-06,8.20933682751e-27
23.2,4e-09,9.99999999907e-07,9.27062173111e-17,1e-06,1.07538789611e-21,1e-06,8.31636534845e-27,1e-06,8.31641358371e-27
23.3,4e-09,9.99999999907e-07,9.31058084201e-17,1e-06,1.08467838853e-21,1e-06,8.4243683297e-27,1e-06,8.42441740199e-27
23.4,4e-09,9.99999999906e-07,9.35053994891e-17,1e-06,1.09400883912e-21,1e-06,8.5333023581e-27,1e-06,8.53335227827e-27
23.5,4e-09,9.99999999906e-07,9.39049905182e-17,1e-06,1.10337924788e-21,1e-06,8.64317142946e-27,1e-06,8.64322220845e-27
23.6,4e-09,9.99999999906e-07,9.43045815073e-17,1e-06,1.11278961478e-21,1e-06,8.75397953961e-27,1e-06,8.75403118846e-27
23.7,4e-09,9.99999999905e-07,9.47041724565e-17,1e-06,1.12223993984e-21,1e-06,8.86573068436e-27,1e-06,8.86578321419e-27
23.8,4e-09,9.99999999905e-07,9.51037633657e-17,1e-06,1.13173022303e-21,1e-06,8.97842885952e-27,1e-06,8.97848228155e-27
23.9,4e-09,9.99999999904e-07,9.55033542349e-17,1e-06,1.14126046435e-21,1e-06,9.0920780609e-27,1e-06,9.09213238646e-27
24.0,4e-09,9.99999999904e-07,9.59029450642e-17,1e-06,1.15083066379e-21,1e-06,9.20668228432e-27,1e-06,9.20673752482e-27
24.1,4e-09,9.99999999904e-07,9.63025358535e-17,1e-06,1.16044082135e-21,1e-06,9.3222455256e-27,1e-06,9.32230169253e-27
24.2,4e-09,9.99999999903e-07,9.67021266029e-17,1e-06,1.17009093702e-21,1e-06,9.43877178053e-27,1e-06,9.43882888552e-27
24.3,4e-09,9.99999999903e-07,9.71017173123e-17,1e-06,1.17978101078e-21,1e-06,9.55626504494e-27,1e-06,9.55632309967e-27
24.4,4e-09,9.99999999903e-07,9.75013079818e-17,1e-06,1.18951104263e-21,1e-06,9.67472931462e-27,1e-06,9.67478833091e-27
24.5,4e-09,9.99999999902e-07,9.79008986113e-17,1e-06,1.19928103257e-21,1e-06,9.7941685854e-27,1e-06,9.79422857512e-27
24.6,4e-09,9.99999999902e-07,9.83004892008e-17,1e-06,1.20909098058e-21,1e-06,9.91458685307e-27,1e-06,9.91464782823e-27
24.7,4e-09,9.99999999901e-07,9.87000797504e-17,1e-06,1.21894088665e-21,1e-06,1.00359881135e-26,1e-06,1.00360500861e-26
24.8,4e-09,9.99999999901e-07,9.909967026e-17,1e-06,1.22883075079e-21,1e-06,1.01583763623e-26,1e-06,1.01584393447e-26
24.9,4e-09,9.99999999901e-07,9.94992607296e-17,1e-06,1.23876057297e-21,1e-06,1.02817555955e-26,1e-06,1.02818196e-26
25.0,4e-09,9.999999999e-07,9.98988511593e-17,1e-06,1.2487303532e-21,1e-06,1.04061298089e-26,1e-06,1.04061948477e-26
25.1,4e-09,9.999999999e-07,1.00298441549e-16,1e-06,1.25874009146e-21,1e-06,1.05315029981e-26,1e-06,1.05315690838e-26
25.2,4e-09,9.99999999899e-07,1.00698031899e-16,1e-06,1.26878978774e-21,1e-06,1.06578791591e-26,1e-06,1.06579463042e-26
25.3,4e-09,9.99999999899e-07,1.01097622209e-16,1e-06,1.27887944204e-21,1e-06,1.07852622876e-26,1e-06,1.07853305049e-26
25.4,4e-09,9.99999999899e-07,1.01497212479e-16,1e-06,1.28900905436e-21,1e-06,1.09136563794e-26,1e-06,1.09137256817e-26
25.5,4e-09,9.99999999898e-07,1.01896802708e-16,1e-06,1.29917862467e-21,1e-06,1.10430654304e-26,1e-06,1.10431358305e-26
25.6,4e-09,9.99999999898e-07,1.02296392898e-16,1e-06,1.30938815298e-21,1e-06,1.11734934363e-26,1e-06,1.11735649472e-26
25.7,4e-09,9.99999999897e-07,1.02695983048e-16,1e-06,1.31963763928e-21,1e-06,1.13049443929e-26,1e-06,1.13050170278e-26
25.8,4e-09,9.99999999897e-07,1.03095573158e-16,1e-06,1.32992708355e-21,1e-06,1.14374222961e-26,1e-06,1.1437496068e-26
25.9,4e-09,9.99999999897e-07,1.03495163228e-16,1e-06,1.34025648579e-21,1e-06,1.15709311416e-26,1e-06,1.15710060639e-26
26.0,4e-09,9.99999999896e-07,1.03894753259e-16,1e-06,1.350625846e-21,1e-06,1.17054749252e-26,1e-06,1.17055510114e-26
26.1,4e-09,9.99999999896e-07,1.04294343249e-16,1e-06,1.36103516416e-21,1e-06,1.18410576427e-26,1e-06,1.18411349062e-26
26.2,4e-09,9.99999999895e-07,1.04693933199e-16,1e-06,1.37148444026e-21,1e-06,1.19776832899e-26,1e-06,1.19777617444e-26
26.3,4e-09,9.99999999895e-07,1.05093523109e-16,1e-06,1.3819736743e-21,1e-06,1.21153558627e-26,1e-06,1.21154355218e-26
26.4,4e-09,9.99999999895e-07,1.05493112979e-16,1e-06,1.39250286627e-21,1e-06,1.22540793567e-26,1e-06,1.22541602343e-26
26.5,4e-09,9.99999999894e-07,1.0589270281e-16,1e-06,1.40307201617e-21,1e-06,1.23938577679e-26,1e-06,1.23939398778e-26
26.6,4e-09,9.99999999894e-07,1.062922926e-16,1e-06,1.41368112397e-21,1e-06,1.25346950919e-26,1e-06,1.25347784483e-26
26.7,4e-09,9.99999999893e-07,1.0669188235e-16,1e-06,1.42433018968e-21,1e-06,1.26765953246e-26,1e-06,1.26766799415e-26
26.8,4e-09,9.99999999893e-07,1.07091472061e-16,1e-06,1.43501921329e-21,1e-06,1.28195624618e-26,1e-06,1.28196483535e-26
26.9,4e-09,9.99999999893e-07,1.07491061731e-16,1e-06,1.44574819479e-21,1e-06,1.29636004992e-26,1e-06,1.29636876801e-26
27.0,4e-09,9.99999999892e-07,1.07890651362e-16,1e-06,1.45651713418e-21,1e-06,1.31087134327e-26,1e-06,1.31088019172e-26
27.1,4e-09,9.99999999892e-07,1.08290240952e-16,1e-06,1.46732603143e-21,1e-06,1.32549052579e-26,1e-06,1.32549950607e-26
27.2,4e-09,9.99999999891e-07,1.08689830503e-16,1e-06,1.47817488655e-21,1e-06,1.34021799709e-26,1e-06,1.34022711064e-26
27.3,4e-09,9.99999999891e-07,1.09089420014e-16,1e-06,1.48906369953e-21,1e-06,1.35505415672e-26,1e-06,1.35506340504e-26
27.4,4e-09,9.99999999891e-07,1.09489009484e-16,1e-06,1.49999247035e-21,1e-06,1.36999940427e-26,1e-06,1.37000878884e-26
27.5,4e-09,9.9999999989e-07,1.09888598915e-16,1e-06,1.51096119902e-21,1e-06,1.38505413932e-26,1e-06,1.38506366164e-26
27.6,4e-09,9.9999999989e-07,1.10288188306e-16,1e-06,1.52196988552e-21,1e-06,1.40021876144e-26,1e-06,1.40022842303e-26
27.7,4e-09,9.99999999889e-07,1.10687777657e-16,1e-06,1.53301852985e-21,1e-06,1.41549367022e-26,1e-06,1.4155034726e-26
27.8,4e-09,9.99999999889e-07,1.11087366967e-16,1e-06,1.544107132e-21,1e-06,1.43087926523e-26,1e-06,1.43088920993e-26
27.9,4e-09,9.99999999889e-07,1.11486956238e-16,1e-06,1.55523569195e-21,1e-06,1.44637594605e-26,1e-06,1.44638603461e-26
28.0,4e-09,9.99999999888e-07,1.11886545469e-16,1e-06,1.56640420971e-21,1e-06,1.46198411226e-26,1e-06,1.46199434624e-26
28.1,4e-09,9.99999999888e-07,1.1228613466e-16,1e-06,1.57761268525e-21,1e-06,1.47770416344e-26,1e-06,1.4777145444e-26
28.2,4e-09,9.99999999887e-07,1.12685723811e-16,1e-06,1.58886111859e-21,1e-06,1.49353649916e-26,1e-06,1.49354702868e-26
28.3,4e-09,9.99999999887e-07,1.13085312922e-16,1e-06,1.6001495097e-21,1e-06,1.50948151901e-26,1e-06,1.50949219868e-26
28.4,4e-09,9.99999999887e-07,1.13484901993e-16,1e-06,1.61147785858e-21,1e-06,1.52553962255e-26,1e-06,1.52555045397e-26
28.5,4e-09,9.99999999886e-07,1.13884491025e-16,1e-06,1.62284616522e-21,1e-06,1.54171120937e-26,1e-06,1.54172219416e-26
28.6,4e-09,9.99999999886e-07,1.14284080016e-16,1e-06,1.63425442961e-21,1e-06,1.55799667905e-26,1e-06,1.55800781882e-26
28.7,4e-09,9.99999999885e-07,1.14683668967e-16,1e-06,1.64570265175e-21,1e-06,1.57439643115e-26,1e-06,1.57440772755e-26
28.8,4e-09,9.99999999885e-07,1.15083257878e-16,1e-06,1.65719083163e-21,1e-06,1.59091086527e-26,1e-06,1.59092231993e-26
28.9,4e-09,9.99999999885e-07,1.15482846749e-16,1e-06,1.66871896924e-21,1e-06,1.60754038098e-26,1e-06,1.60755199556e-26
29.0,4e-09,9.99999999884e-07,1.15882435581e-16,1e-06,1.68028706456e-21,1e-06,1.62428537785e-26,1e-06,1.62429715402e-26
29.1,4e-09,9.99999999884e-07,1.16282024372e-16,1e-06,1.6918951176e-21,1e-06,1.64114625546e-26,1e-06,1.64115819491e-26
29.2,4e-09,9.99999999883e-07,1.16681613124e-16,1e-06,1.70354312835e-21,1e-06,1.65812341339e-26,1e-06,1.6581355178e-26
29.3,4e-09,9.99999999883e-07,1.17081201835e-16,1e-06,1.71523109679e-21,1e-06,1.67521725122e-26,1e-06,1.6752295223e-26
29.4,4e-09,9.99999999883e-07,1.17480790507e-16,1e-06,1.72695902292e-21,1e-06,1.69242816852e-26,1e-06,1.69244060798e-26
29.5,4e-09,9.99999999882e-07,1.17880379138e-16,1e-06,1.73872690673e-21,1e-06,1.70975656487e-26,1e-06,1.70976917444e-26
29.6,4e-09,9.99999999882e-07,1.1827996773e-16,1e-06,1.75053474822e-21,1e-06,1.72720283985e-26,1e-06,1.72721562126e-26
29.7,4e-09,9.99999999881e-07,1.18679556281e-16,1e-06,1.76238254737e-21,1e-06,1.74476739303e-26,1e-06,1.74478034804e-26
29.8,4e-09,9.99999999881e-07,1.19079144793e-16,1e-06,1.77427030418e-21,1e-06,1.76245062399e-26,1e-06,1.76246375436e-26
29.9,4e-09,9.99999999881e-07,1.19478733265e-16,1e-06,1.78619801863e-21,1e-06,1.7802529323e-26,1e-06,1.78026623982e-26
30.0,4e-09,9.9999999988e-07,1.19878321696e-16,1e-06,1.79816569073e-21,1e-06,1.79817471755e-26,1e-06,1.79818820399e-26
30.1,4e-09,9.9999999988e-07,1.20277910088e-16,1e-06,1.81017332046e-21,1e-06,1.81621637931e-26,1e-06,1.81623004646e-26
30.2,4e-09,9.99999999879e-07,1.2067749844e-16,1e-06,1.82222090781e-21,1e-06,1.83437831715e-26,1e-06,1.83439216684e-26
30.3,4e-09,9.99999999879e-07,1.21077086752e-16,1e-06,1.83430845278e-21,1e-06,1.85266093066e-26,1e-06,1.85267496469e-26
30.4,4e-09,9.99999999879e-07,1.21476675024e-16,1e-06,1.84643595536e-21,1e-06,1.8710646194e-26,1e-06,1.87107883962e-26
30.5,4e-09,9.99999999878e-07,1.21876263256e-16,1e-06,1.85860341554e-21,1e-06,1.88958978296e-26,1e-06,1.88960419121e-26
30.6,4e-09,9.99999999878e-07,1.22275851448e-16,1e-06,1.87081083332e-21,1e-06,1.90823682091e-26,1e-06,1.90825141905e-26
30.7,4e-09,9.99999999877e-07,1.226754396e-16,1e-06,1.88305820867e-21,1e-06,1.92700613282e-26,1e-06,1.92702092273e-26
30.8,4e-09,9.99999999877e-07,1.23075027712e-16,1e-06,1.89534554161e-21,1e-06,1.94589811827e-26,1e-06,1.94591310182e-26
30.9,4e-09,9.99999999877e-07,1.23474615784e-16,1e-06,1.90767283211e-21,1e-06,1.96491317684e-26,1e-06,1.96492835594e-26
31.0,4e-09,9.99999999876e-07,1.23874203816e-16,1e-06,1.92004008017e-21,1e-06,1.9840517081e-26,1e-06,1.98406708465e-26
31.1,4e-09,9.99999999876e-07,1.24273791808e-16,1e-06,1.93244728579e-21,1e-06,2.00331411164e-26,1e-06,2.00332968755e-26
31.2,4e-09,9.99999999875e-07,1.24673379761e-16,1e-06,1.94489444895e-21,1e-06,2.02270078701e-26,1e-06,2.02271656423e-26
31.3,4e-09,9.99999999875e-07,1.25072967673e-16,1e-06,1.95738156965e-21,1e-06,2.04221213381e-26,1e-06,2.04222811427e-26
31.4,4e-09,9.99999999875e-07,1.25472555545e-16,1e-06,1.96990864787e-21,1e-06,2.0618485516e-26,1e-06,2.06186473726e-26
31.5,4e-09,9.99999999874e-07,1.25872143378e-16,1e-06,1.98247568362e-21,1e-06,2.08161043996e-26,1e-06,2.08162683279e-26
31.6,4e-09,9.99999999874e-07,1.2627173117e-16,1e-06,1.99508267688e-21,1e-06,2.10149819846e-26,1e-06,2.10151480045e-26
31.7,4e-09,9.99999999873e-07,1.26671318922e-16,1e-06,2.00772962764e-21,1e-06,2.12151222669e-26,1e-06,2.12152903983e-26
31.8,4e-09,9.99999999873e-07,1.27070906635e-16,1e-06,2.0204165359e-21,1e-06,2.14165292421e-26,1e-06,2.14166995051e-26
31.9,4e-09,9.99999999873e-07,1.27470494307e-16,1e-06,2.03314340165e-21,1e-06,2.16192069059e-26,1e-06,2.16193793208e-26
32.0,4e-09,9.99999999872e-07,1.2787008194e-16,1e-06,2.04591022488e-21,1e-06,2.18231592543e-26,1e-06,2.18233338412e-26
32.1,4e-09,9.99999999872e-07,1.28269669533e-16,1e-06,2.05871700558e-21,1e-06,2.20283902828e-26,1e-06,2.20285670624e-26
32.2,4e-09,9.99999999871e-07,1.28669257085e-16,1e-06,2.07156374374e-21,1e-06,2.22349039873e-26,1e-06,2.223508298e-26
32.3,4e-09,9.99999999871e-07,1.29068844598e-16,1e-06,2.08445043936e-21,1e-06,2.24427043635e-26,1e-06,2.24428855901e-26
32.4,4e-09,9.99999999871e-07,1.29468432071e-16,1e-06,2.09737709243e-21,1e-06,2.26517954071e-26,1e-06,2.26519788884e-26
32.5,4e-09,9.9999999987e-07,1.29868019504e-16,1e-06,2.11034370294e-21,1e-06,2.28621811139e-26,1e-06,2.28623668709e-26
32.6,4e-09,9.9999999987e-07,1.30267606896e-16,1e-06,2.12335027088e-21,1e-06,2.30738654796e-26,1e-06,2.30740535335e-26
32.7,4e-09,9.99999999869e-07,1.30667194249e-16,1e-06,2.13639679625e-21,1e-06,2.32868525e-26,1e-06,2.32870428719e-26
32.8,4e-09,9.99999999869e-07,1.31066781562e-16,1e-06,2.14948327903e-21,1e-06,2.35011461708e-26,1e-06,2.35013388821e-26
32.9,4e-09,9.99999999869e-07,1.31466368835e-16,1e-06,2.16260971922e-21,1e-06,2.37167504877e-26,1e-06,2.37169455599e-26
33.0,4e-09,9.99999999868e-07,1.31865956068e-16,1e-06,2.17577611681e-21,1e-06,2.39336694465e-26,1e-06,2.39338669013e-26
33.1,4e-09,9.99999999868e-07,1.32265543261e-16,1e-06,2.1889824718e-21,1e-06,2.4151907043e-26,1e-06,2.4152106902e-26
33.2,4e-09,9.99999999867e-07,1.32665130414e-16,1e-06,2.20222878416e-21,1e-06,2.43714672728e-26,1e-06,2.4371669558e-26
33.3,4e-09,9.99999999867e-07,1.33064717527e-16,1e-06,2.21551505391e-21,1e-06,2.45923541317e-26,1e-06,2.45925588651e-26
33.4,4e-09,9.99999999867e-07,1.334643046e-16,1e-06,2.22884128102e-21,1e-06,2.48145716155e-26,1e-06,2.48147788192e-26
33.5,4e-09,9.99999999866e-07,1.33863891634e-16,1e-06,2.24220746549e-21,1e-06,2.50381237198e-26,1e-06,2.50383334162e-26
33.6,4e-09,9.99999999866e-07,1.34263478627e-16,1e-06,2.25561360731e-21,1e-06,2.52630144405e-26,1e-06,2.5263226652e-26
33.7,4e-09,9.99999999865e-07,1.3466306558e-16,1e-06,2.26905970648e-21,1e-06,2.54892477732e-26,1e-06,2.54894625223e-26
33.8,4e-09,9.99999999865e-07,1.35062652493e-16,1e-06,2.28254576298e-21,1e-06,2.57168277137e-26,1e-06,2.57170450231e-26
33.9,4e-09,9.99999999865e-07,1.35462239367e-16,1e-06,2.29607177681e-21,1e-06,2.59457582577e-26,1e-06,2.59459781503e-26
34.0,4e-09,9.99999999864e-07,1.358618262e-16,1e-06,2.30963774796e-21,1e-06,2.6176043401e-26,1e-06,2.61762658996e-26
34.1,4e-09,9.99999999864e-07,1.36261412994e-16,1e-06,2.32324367642e-21,1e-06,2.64076871392e-26,1e-06,2.64079122671e-26
34.2,4e-09,9.99999999863e-07,1.36660999747e-16,1e-06,2.33688956219e-21,1e-06,2.66406934682e-26,1e-06,2.66409212484e-26
34.3,4e-09,9.99999999863e-07,1.37060586461e-16,1e-06,2.35057540525e-21,1e-06,2.68750663836e-26,1e-06,2.68752968396e-26
34.4,4e-09,9.99999999863e-07,1.37460173134e-16,1e-06,2.3643012056e-21,1e-06,2.71108098811e-26,1e-06,2.71110430365e-26
34.5,4e-09,9.99999999862e-07,1.37859759768e-16,1e-06,2.37806696323e-21,1e-06,2.73479279566e-26,1e-06,2.73481638349e-26
34.6,4e-09,9.99999999862e-07,1.38259346361e-16,1e-06,2.39187267813e-21,1e-06,2.75864246057e-26,1e-06,2.75866632307e-26
34.7,4e-09,9.99999999861e-07,1.38658932915e-16,1e-06,2.4057183503e-21,1e-06,2.78263038241e-26,1e-06,2.78265452198e-26
34.8,4e-09,9.99999999861e-07,1.39058519429e-16,1e-06,2.41960397972e-21,1e-06,2.80675696077e-26,1e-06,2.80678137981e-26
34.9,4e-09,9.99999999861e-07,1.39458105903e-16,1e-06,2.43352956639e-21,1e-06,2.8310225952e-26,1e-06,2.83104729613e-26
35.0,4e-09,9.9999999986e-07,1.39857692336e-16,1e-06,2.44749511029e-21,1e-06,2.85542768528e-26,1e-06,2.85545267054e-26
35.1,4e-09,9.9999999986e-07,1.4025727873e-16,1e-06,2.46150061143e-21,1e-06,2.8799726306e-26,1e-06,2.87999790262e-26
35.2,4e-09,9.99999999859e-07,1.40656865084e-16,1e-06,2.4755460698e-21,1e-06,2.9046578307e-26,1e-06,2.90468339196e-26
35.3,4e-09,9.99999999859e-07,1.41056451398e-16,1e-06,2.48963148538e-21,1e-06,2.92948368518e-26,1e-06,2.92950953815e-26
35.4,4e-09,9.99999999859e-07,1.41456037672e-16,1e-06,2.50375685816e-21,1e-06,2.9544505936e-26,1e-06,2.95447674077e-26
35.5,4e-09,9.99999999858e-07,1.41855623906e-16,1e-06,2.51792218815e-21,1e-06,2.97955895554e-26,1e-06,2.9795853994e-26
35.6,4e-09,9.99999999858e-07,1.422552101e-16,1e-06,2.53212747533e-21,1e-06,3.00480917056e-26,1e-06,3.00483591364e-26
35.7,4e-09,9.99999999857e-07,1.42654796254e-16,1e-06,2.54637271969e-21,1e-06,3.03020163823e-26,1e-06,3.03022868307e-26
35.8,4e-09,9.99999999857e-07,1.43054382368e-16,1e-06,2.56065792122e-21,1e-06,3.05573675814e-26,1e-06,3.05576410728e-26
35.9,4e-09,9.99999999857e-07,1.43453968443e-16,1e-06,2.57498307993e-21,1e-06,3.08141492985e-26,1e-06,3.08144258584e-26
36.0,4e-09,9.99999999856e-07,1.43853554477e-16,1e-06,2.58934819579e-21,1e-06,3.10723655293e-26,1e-06,3.10726451836e-26
36.1,4e-09,9.99999999856e-07,1.44253140471e-16,1e-06,2.60375326881e-21,1e-06,3.13320202695e-26,1e-06,3.13323030441e-26
36.2,4e-09,9.99999999855e-07,1.44652726425e-16,1e-06,2.61819829896e-21,1e-06,3.15931175149e-26,1e-06,3.15934034358e-26
36.3,4e-09,9.99999999855e-07,1.4505231234e-16,1e-06,2.63268328626e-21,1e-06,3.18556612612e-26,1e-06,3.18559503545e-26
36.4,4e-09,9.99999999855e-07,1.45451898214e-16,1e-06,2.64720823068e-21,1e-06,3.21196555041e-26,1e-06,3.21199477962e-26
36.5,4e-09,9.99999999854e-07,1.45851484049e-16,1e-06,2.66177313222e-21,1e-06,3.23851042393e-26,1e-06,3.23853997566e-26
36.6,4e-09,9.99999999854e-07,1.46251069843e-16,1e-06,2.67637799087e-21,1e-06,3.26520114624e-26,1e-06,3.26523102316e-26
36.7,4e-09,9.99999999853e-07,1.46650655598e-16,1e-06,2.69102280662e-21,1e-06,3.29203811693e-26,1e-06,3.29206832172e-26
36.8,4e-09,9.99999999853e-07,1.47050241312e-16,1e-06,2.70570757947e-21,1e-06,3.31902173557e-26,1e-06,3.3190522709e-26
36.9,4e-09,9.99999999853e-07,1.47449826987e-16,1e-06,2.72043230941e-21,1e-06,3.34615240171e-26,1e-06,3.34618327031e-26
37.0,4e-09,9.99999999852e-07,1.47849412621e-16,1e-06,2.73519699643e-21,1e-06,3.37343051495e-26,1e-06,3.37346171952e-26
