time,hexokinase,glucose,g6p,phosphoglucoisomerase,phosphoglucoisomerase2,f6p,phosphofructokinase,f16p,fructosephosphatealdolase,fructosephosphatealdolase2,g3p,dhp,g6pdehydrogenase,pg6
393.7,1e-09,9.99999999606e-07,3.93306538462e-16,1e-09,1e-09,7.74223616353e-23,1e-09,1.01603955913e-29,1e-09,1e-09,1.00003699509e-36,1.00003699509e-36,1e-09,7.74223819561e-23
393.8,1e-09,9.99999999606e-07,3.93406438483e-16,1e-09,1e-09,7.74616972532e-23,1e-09,1.01681397932e-29,1e-09,1e-09,1.00105342173e-36,1.00105342173e-36,1e-09,7.74617175895e-23
393.9,1e-09,9.99999999606e-07,3.93506338504e-16,1e-09,1e-09,7.75010428611e-23,1e-09,1.01758879291e-29,1e-09,1e-09,1.00207062298e-36,1.00207062298e-36,1e-09,7.75010632129e-23
394.0,1e-09,9.99999999606e-07,3.93606238525e-16,1e-09,1e-09,7.7540398459e-23,1e-09,1.018364e-29,1e-09,1e-09,1.00308859925e-36,1.00308859925e-36,1e-09,7.75404188262e-23
394.1,1e-09,9.99999999606e-07,3.93706138547e-16,1e-09,1e-09,7.75797640468e-23,1e-09,1.01913960071e-29,1e-09,1e-09,1.00410735091e-36,1.00410735091e-36,1e-09,7.75797844296e-23
394.2,1e-09,9.99999999606e-07,3.93806038568e-16,1e-09,1e-09,7.76191396246e-23,1e-09,1.01991559511e-29,1e-09,1e-09,1.00512687838e-36,1.00512687838e-36,1e-09,7.76191600229e-23
394.3,1e-09,9.99999999606e-07,3.93905938589e-16,1e-09,1e-09,7.76585251924e-23,1e-09,1.02069198333e-29,1e-09,1e-09,1.00614718203e-36,1.00614718203e-36,1e-09,7.76585456063e-23
394.4,1e-09,9.99999999606e-07,3.9400583861e-16,1e-09,1e-09,7.76979207503e-23,1e-09,1.02146876545e-29,1e-09,1e-09,1.00716826227e-36,1.00716826227e-36,1e-09,7.76979411796e-23
394.5,1e-09,9.99999999606e-07,3.94105738631e-16,1e-09,1e-09,7.7737326298e-23,1e-09,1.02224594157e-29,1e-09,1e-09,1.00819011949e-36,1.00819011949e-36,1e-09,7.7737346743e-23
394.6,1e-09,9.99999999606e-07,3.94205638652e-16,1e-09,1e-09,7.77767418358e-23,1e-09,1.0230235118e-29,1e-09,1e-09,1.00921275409e-36,1.00921275409e-36,1e-09,7.77767622963e-23
394.7,1e-09,9.99999999605e-07,3.94305538673e-16,1e-09,1e-09,7.78161673636e-23,1e-09,1.02380147624e-29,1e-09,1e-09,1.01023616645e-36,1.01023616645e-36,1e-09,7.78161878396e-23
394.8,1e-09,9.99999999605e-07,3.94405438694e-16,1e-09,1e-09,7.78556028813e-23,1e-09,1.02457983498e-29,1e-09,1e-09,1.01126035697e-36,1.01126035697e-36,1e-09,7.78556233729e-23
394.9,1e-09,9.99999999605e-07,3.94505338715e-16,1e-09,1e-09,7.78950483891e-23,1e-09,1.02535858812e-29,1e-09,1e-09,1.01228532605e-36,1.01228532605e-36,1e-09,7.78950688962e-23
395.0,1e-09,9.99999999605e-07,3.94605238736e-16,1e-09,1e-09,7.79345038868e-23,1e-09,1.02613773577e-29,1e-09,1e-09,1.01331107407e-36,1.01331107407e-36,1e-09,7.79345244095e-23
395.1,1e-09,9.99999999605e-07,3.94705138757e-16,1e-09,1e-09,7.79739693745e-23,1e-09,1.02691727803e-29,1e-09,1e-09,1.01433760145e-36,1.01433760145e-36,1e-09,7.79739899128e-23
395.2,1e-09,9.99999999605e-07,3.94805038778e-16,1e-09,1e-09,7.80134448522e-23,1e-09,1.02769721499e-29,1e-09,1e-09,1.01536490856e-36,1.01536490856e-36,1e-09,7.80134654061e-23
395.3,1e-09,9.99999999605e-07,3.94904938799e-16,1e-09,1e-09,7.80529303199e-23,1e-09,1.02847754675e-29,1e-09,1e-09,1.01639299581e-36,1.01639299581e-36,1e-09,7.80529508894e-23
395.4,1e-09,9.99999999605e-07,3.9500483882e-16,1e-09,1e-09,7.80924257775e-23,1e-09,1.02925827342e-29,1e-09,1e-09,1.01742186358e-36,1.01742186358e-36,1e-09,7.80924463627e-23
395.5,1e-09,9.99999999605e-07,3.95104738841e-16,1e-09,1e-09,7.81319312252e-23,1e-09,1.0300393951e-29,1e-09,1e-09,1.01845151228e-36,1.01845151228e-36,1e-09,7.8131951826e-23
395.6,1e-09,9.99999999605e-07,3.95204638862e-16,1e-09,1e-09,7.81714466628e-23,1e-09,1.03082091187e-29,1e-09,1e-09,1.0194819423e-36,1.0194819423e-36,1e-09,7.81714672793e-23
395.7,1e-09,9.99999999604e-07,3.95304538883e-16,1e-09,1e-09,7.82109720905e-23,1e-09,1.03160282386e-29,1e-09,1e-09,1.02051315403e-36,1.02051315403e-36,1e-09,7.82109927225e-23
395.8,1e-09,9.99999999604e-07,3.95404438903e-16,1e-09,1e-09,7.82505075081e-23,1e-09,1.03238513114e-29,1e-09,1e-09,1.02154514787e-36,1.02154514787e-36,1e-09,7.82505281558e-23
395.9,1e-09,9.99999999604e-07,3.95504338924e-16,1e-09,1e-09,7.82900529157e-23,1e-09,1.03316783383e-29,1e-09,1e-09,1.02257792422e-36,1.02257792422e-36,1e-09,7.8290073579e-23
396.0,1e-09,9.99999999604e-07,3.95604238945e-16,1e-09,1e-09,7.83296083133e-23,1e-09,1.03395093203e-29,1e-09,1e-09,1.02361148347e-36,1.02361148347e-36,1e-09,7.83296289923e-23
396.1,1e-09,9.99999999604e-07,3.95704138966e-16,1e-09,1e-09,7.83691737008e-23,1e-09,1.03473442583e-29,1e-09,1e-09,1.02464582601e-36,1.02464582601e-36,1e-09,7.83691943955e-23
396.2,1e-09,9.99999999604e-07,3.95804038987e-16,1e-09,1e-09,7.84087490784e-23,1e-09,1.03551831533e-29,1e-09,1e-09,1.02568095225e-36,1.02568095225e-36,1e-09,7.84087697888e-23
396.3,1e-09,9.99999999604e-07,3.95903939007e-16,1e-09,1e-09,7.84483344459e-23,1e-09,1.03630260063e-29,1e-09,1e-09,1.02671686257e-36,1.02671686257e-36,1e-09,7.8448355172e-23
396.4,1e-09,9.99999999604e-07,3.96003839028e-16,1e-09,1e-09,7.84879298035e-23,1e-09,1.03708728184e-29,1e-09,1e-09,1.02775355738e-36,1.02775355738e-36,1e-09,7.84879505452e-23
396.5,1e-09,9.99999999604e-07,3.96103739049e-16,1e-09,1e-09,7.8527535151e-23,1e-09,1.03787235906e-29,1e-09,1e-09,1.02879103706e-36,1.02879103706e-36,1e-09,7.85275559084e-23
396.6,1e-09,9.99999999604e-07,3.96203639069e-16,1e-09,1e-09,7.85671504885e-23,1e-09,1.03865783237e-29,1e-09,1e-09,1.02982930202e-36,1.02982930202e-36,1e-09,7.85671712616e-23
396.7,1e-09,9.99999999603e-07,3.9630353909e-16,1e-09,1e-09,7.8606775816e-23,1e-09,1.03944370189e-29,1e-09,1e-09,1.03086835265e-36,1.03086835265e-36,1e-09,7.86067966048e-23
396.8,1e-09,9.99999999603e-07,3.96403439111e-16,1e-09,1e-09,7.86464111334e-23,1e-09,1.04022996771e-29,1e-09,1e-09,1.03190818935e-36,1.03190818935e-36,1e-09,7.8646431938e-23
396.9,1e-09,9.99999999603e-07,3.96503339131e-16,1e-09,1e-09,7.86860564409e-23,1e-09,1.04101662994e-29,1e-09,1e-09,1.03294881251e-36,1.03294881251e-36,1e-09,7.86860772612e-23
397.0,1e-09,9.99999999603e-07,3.96603239152e-16,1e-09,1e-09,7.87257117384e-23,1e-09,1.04180368867e-29,1e-09,1e-09,1.03399022254e-36,1.03399022254e-36,1e-09,7.87257325744e-23
397.1,1e-09,9.99999999603e-07,3.96703139172e-16,1e-09,1e-09,7.87653770258e-23,1e-09,1.042591144e-29,1e-09,1e-09,1.03503241982e-36,1.03503241982e-36,1e-09,7.87653978776e-23
397.2,1e-09,9.99999999603e-07,3.96803039193e-16,1e-09,1e-09,7.88050523032e-23,1e-09,1.04337899603e-29,1e-09,1e-09,1.03607540475e-36,1.03607540475e-36,1e-09,7.88050731708e-23
397.3,1e-09,9.99999999603e-07,3.96902939214e-16,1e-09,1e-09,7.88447375706e-23,1e-09,1.04416724487e-29,1e-09,1e-09,1.03711917773e-36,1.03711917773e-36,1e-09,7.8844758454e-23
397.4,1e-09,9.99999999603e-07,3.97002839234e-16,1e-09,1e-09,7.8884432828e-23,1e-09,1.04495589061e-29,1e-09,1e-09,1.03816373916e-36,1.03816373916e-36,1e-09,7.88844537271e-23
397.5,1e-09,9.99999999603e-07,3.97102739255e-16,1e-09,1e-09,7.89241380754e-23,1e-09,1.04574493335e-29,1e-09,1e-09,1.03920908944e-36,1.03920908944e-36,1e-09,7.89241589903e-23
397.6,1e-09,9.99999999603e-07,3.97202639275e-16,1e-09,1e-09,7.89638533127e-23,1e-09,1.04653437319e-29,1e-09,1e-09,1.04025522895e-36,1.04025522895e-36,1e-09,7.89638742434e-23
397.7,1e-09,9.99999999602e-07,3.97302539295e-16,1e-09,1e-09,7.90035785401e-23,1e-09,1.04732421024e-29,1e-09,1e-09,1.04130215811e-36,1.04130215811e-36,1e-09,7.90035994866e-23
397.8,1e-09,9.99999999602e-07,3.97402439316e-16,1e-09,1e-09,7.90433137574e-23,1e-09,1.04811444459e-29,1e-09,1e-09,1.0423498773e-36,1.0423498773e-36,1e-09,7.90433347197e-23
397.9,1e-09,9.99999999602e-07,3.97502339336e-16,1e-09,1e-09,7.90830589648e-23,1e-09,1.04890507634e-29,1e-09,1e-09,1.04339838692e-36,1.04339838692e-36,1e-09,7.90830799429e-23
398.0,1e-09,9.99999999602e-07,3.97602239357e-16,1e-09,1e-09,7.91228141621e-23,1e-09,1.04969610559e-29,1e-09,1e-09,1.04444768738e-36,1.04444768738e-36,1e-09,7.9122835156e-23
398.1,1e-09,9.99999999602e-07,3.97702139377e-16,1e-09,1e-09,7.91625793494e-23,1e-09,1.05048753245e-29,1e-09,1e-09,1.04549777906e-36,1.04549777906e-36,1e-09,7.91626003591e-23
398.2,1e-09,9.99999999602e-07,3.97802039397e-16,1e-09,1e-09,7.92023545266e-23,1e-09,1.051279357e-29,1e-09,1e-09,1.04654866236e-36,1.04654866236e-36,1e-09,7.92023755522e-23
398.3,1e-09,9.99999999602e-07,3.97901939418e-16,1e-09,1e-09,7.92421396939e-23,1e-09,1.05207157936e-29,1e-09,1e-09,1.04760033769e-36,1.04760033769e-36,1e-09,7.92421607353e-23
398.4,1e-09,9.99999999602e-07,3.98001839438e-16,1e-09,1e-09,7.92819348512e-23,1e-09,1.05286419962e-29,1e-09,1e-09,1.04865280545e-36,1.04865280545e-36,1e-09,7.92819559085e-23
398.5,1e-09,9.99999999602e-07,3.98101739458e-16,1e-09,1e-09,7.93217399984e-23,1e-09,1.05365721788e-29,1e-09,1e-09,1.04970606602e-36,1.04970606602e-36,1e-09,7.93217610716e-23
398.6,1e-09,9.99999999602e-07,3.98201639479e-16,1e-09,1e-09,7.93615551356e-23,1e-09,1.05445063424e-29,1e-09,1e-09,1.0507601198e-36,1.0507601198e-36,1e-09,7.93615762246e-23
398.7,1e-09,9.99999999601e-07,3.98301539499e-16,1e-09,1e-09,7.94013802628e-23,1e-09,1.0552444488e-29,1e-09,1e-09,1.05181496721e-36,1.05181496721e-36,1e-09,7.94014013677e-23
398.8,1e-09,9.99999999601e-07,3.98401439519e-16,1e-09,1e-09,7.944121538e-23,1e-09,1.05603866167e-29,1e-09,1e-09,1.05287060862e-36,1.05287060862e-36,1e-09,7.94412365008e-23
398.9,1e-09,9.99999999601e-07,3.98501339539e-16,1e-09,1e-09,7.94810604872e-23,1e-09,1.05683327293e-29,1e-09,1e-09,1.05392704445e-36,1.05392704445e-36,1e-09,7.94810816239e-23
399.0,1e-09,9.99999999601e-07,3.98601239559e-16,1e-09,1e-09,7.95209155844e-23,1e-09,1.0576282827e-29,1e-09,1e-09,1.05498427509e-36,1.05498427509e-36,1e-09,7.9520936737e-23
399.1,1e-09,9.99999999601e-07,3.9870113958e-16,1e-09,1e-09,7.95607806716e-23,1e-09,1.05842369107e-29,1e-09,1e-09,1.05604230094e-36,1.05604230094e-36,1e-09,7.956080184e-23
399.2,1e-09,9.99999999601e-07,3.988010396e-16,1e-09,1e-09,7.96006557487e-23,1e-09,1.05921949814e-29,1e-09,1e-09,1.0571011224e-36,1.0571011224e-36,1e-09,7.96006769331e-23
399.3,1e-09,9.99999999601e-07,3.9890093962e-16,1e-09,1e-09,7.96405408158e-23,1e-09,1.060015704e-29,1e-09,1e-09,1.05816073986e-36,1.05816073986e-36,1e-09,7.96405620161e-23
399.4,1e-09,9.99999999601e-07,3.9900083964e-16,1e-09,1e-09,7.96804358729e-23,1e-09,1.06081230877e-29,1e-09,1e-09,1.05922115373e-36,1.05922115373e-36,1e-09,7.96804570892e-23
399.5,1e-09,9.99999999601e-07,3.9910073966e-16,1e-09,1e-09,7.972034092e-23,1e-09,1.06160931254e-29,1e-09,1e-09,1.0602823644e-36,1.0602823644e-36,1e-09,7.97203621522e-23
399.6,1e-09,9.99999999601e-07,3.9920063968e-16,1e-09,1e-09,7.97602559571e-23,1e-09,1.06240671541e-29,1e-09,1e-09,1.06134437227e-36,1.06134437227e-36,1e-09,7.97602772053e-23
399.7,1e-09,9.99999999601e-07,3.993005397e-16,1e-09,1e-09,7.98001809842e-23,1e-09,1.06320451748e-29,1e-09,1e-09,1.06240717775e-36,1.06240717775e-36,1e-09,7.98002022483e-23
399.8,1e-09,9.999999996e-07,3.9940043972e-16,1e-09,1e-09,7.98401160013e-23,1e-09,1.06400271885e-29,1e-09,1e-09,1.06347078123e-36,1.06347078123e-36,1e-09,7.98401372813e-23
399.9,1e-09,9.999999996e-07,3.9950033974e-16,1e-09,1e-09,7.98800610083e-23,1e-09,1.06480131962e-29,1e-09,1e-09,1.06453518311e-36,1.06453518311e-36,1e-09,7.98800823043e-23
400.0,1e-09,9.999999996e-07,3.9960023976e-16,1e-09,1e-09,7.99200160053e-23,1e-09,1.06560031989e-29,1e-09,1e-09,1.06560038379e-36,1.06560038379e-36,1e-09,7.99200373173e-23
400.1,1e-09,9.999999996e-07,3.9970013978e-16,1e-09,1e-09,7.99599809924e-23,1e-09,1.06639971976e-29,1e-09,1e-09,1.06666638367e-36,1.06666638367e-36,1e-09,7.99600023204e-23
400.2,1e-09,9.999999996e-07,3.998000398e-16,1e-09,1e-09,7.99999559694e-23,1e-09,1.06719951933e-29,1e-09,1e-09,1.06773318315e-36,1.06773318315e-36,1e-09,7.99999773133e-23
400.3,1e-09,9.999999996e-07,3.9989993982e-16,1e-09,1e-09,8.00399409363e-23,1e-09,1.0679997187e-29,1e-09,1e-09,1.06880078263e-36,1.06880078263e-36,1e-09,8.00399622963e-23
400.4,1e-09,9.999999996e-07,3.9999983984e-16,1e-09,1e-09,8.00799358933e-23,1e-09,1.06880031797e-29,1e-09,1e-09,1.0698691825e-36,1.0698691825e-36,1e-09,8.00799572693e-23
400.5,1e-09,9.999999996e-07,4.0009973986e-16,1e-09,1e-09,8.01199408403e-23,1e-09,1.06960131724e-29,1e-09,1e-09,1.07093838318e-36,1.07093838318e-36,1e-09,8.01199622323e-23
400.6,1e-09,9.999999996e-07,4.0019963988e-16,1e-09,1e-09,8.01599557772e-23,1e-09,1.07040271661e-29,1e-09,1e-09,1.07200838506e-36,1.07200838506e-36,1e-09,8.01599771853e-23
400.7,1e-09,9.999999996e-07,4.002995399e-16,1e-09,1e-09,8.01999807042e-23,1e-09,1.07120451617e-29,1e-09,1e-09,1.07307918853e-36,1.07307918853e-36,1e-09,8.02000021283e-23
400.8,1e-09,9.99999999599e-07,4.00399439919e-16,1e-09,1e-09,8.02400156211e-23,1e-09,1.07200671604e-29,1e-09,1e-09,1.07415079401e-36,1.07415079401e-36,1e-09,8.02400370612e-23
400.9,1e-09,9.99999999599e-07,4.00499339939e-16,1e-09,1e-09,8.0280060528e-23,1e-09,1.07280931631e-29,1e-09,1e-09,1.07522320188e-36,1.07522320188e-36,1e-09,8.02800819842e-23
401.0,1e-09,9.99999999599e-07,4.00599239959e-16,1e-09,1e-09,8.03201154249e-23,1e-09,1.07361231707e-29,1e-09,1e-09,1.07629641256e-36,1.07629641256e-36,1e-09,8.03201368971e-23
401.1,1e-09,9.99999999599e-07,4.00699139979e-16,1e-09,1e-09,8.03601803118e-23,1e-09,1.07441571843e-29,1e-09,1e-09,1.07737042644e-36,1.07737042644e-36,1e-09,8.03602018001e-23
401.2,1e-09,9.99999999599e-07,4.00799039999e-16,1e-09,1e-09,8.04002551886e-23,1e-09,1.0752195205e-29,1e-09,1e-09,1.07844524391e-36,1.07844524391e-36,1e-09,8.0400276693e-23
401.3,1e-09,9.99999999599e-07,4.00898940018e-16,1e-09,1e-09,8.04403400555e-23,1e-09,1.07602372336e-29,1e-09,1e-09,1.07952086539e-36,1.07952086539e-36,1e-09,8.04403615759e-23
401.4,1e-09,9.99999999599e-07,4.00998840038e-16,1e-09,1e-09,8.04804349123e-23,1e-09,1.07682832711e-29,1e-09,1e-09,1.08059729128e-36,1.08059729128e-36,1e-09,8.04804564489e-23
401.5,1e-09,9.99999999599e-07,4.01098740058e-16,1e-09,1e-09,8.05205397591e-23,1e-09,1.07763333187e-29,1e-09,1e-09,1.08167452197e-36,1.08167452197e-36,1e-09,8.05205613118e-23
401.6,1e-09,9.99999999599e-07,4.01198640077e-16,1e-09,1e-09,8.05606545959e-23,1e-09,1.07843873773e-29,1e-09,1e-09,1.08275255786e-36,1.08275255786e-36,1e-09,8.05606761647e-23
401.7,1e-09,9.99999999599e-07,4.01298540097e-16,1e-09,1e-09,8.06007794227e-23,1e-09,1.07924454478e-29,1e-09,1e-09,1.08383139936e-36,1.08383139936e-36,1e-09,8.06008010076e-23
401.8,1e-09,9.99999999598e-07,4.01398440117e-16,1e-09,1e-09,8.06409142395e-23,1e-09,1.08005075313e-29,1e-09,1e-09,1.08491104687e-36,1.08491104687e-36,1e-09,8.06409358405e-23
401.9,1e-09,9.99999999598e-07,4.01498340136e-16,1e-09,1e-09,8.06810590463e-23,1e-09,1.08085736288e-29,1e-09,1e-09,1.08599150078e-36,1.08599150078e-36,1e-09,8.06810806634e-23
402.0,1e-09,9.99999999598e-07,4.01598240156e-16,1e-09,1e-09,8.0721213843e-23,1e-09,1.08166437413e-29,1e-09,1e-09,1.08707276151e-36,1.08707276151e-36,1e-09,8.07212354763e-23
402.1,1e-09,9.99999999598e-07,4.01698140175e-16,1e-09,1e-09,8.07613786298e-23,1e-09,1.08247178698e-29,1e-09,1e-09,1.08815482945e-36,1.08815482945e-36,1e-09,8.07614002792e-23
402.2,1e-09,9.99999999598e-07,4.01798040195e-16,1e-09,1e-09,8.08015534065e-23,1e-09,1.08327960152e-29,1e-09,1e-09,1.089237705e-36,1.089237705e-36,1e-09,8.08015750721e-23
402.3,1e-09,9.99999999598e-07,4.01897940215e-16,1e-09,1e-09,8.08417381732e-23,1e-09,1.08408781786e-29,1e-09,1e-09,1.09032138857e-36,1.09032138857e-36,1e-09,8.08417598549e-23
402.4,1e-09,9.99999999598e-07,4.01997840234e-16,1e-09,1e-09,8.08819329299e-23,1e-09,1.0848964361e-29,1e-09,1e-09,1.09140588055e-36,1.09140588055e-36,1e-09,8.08819546278e-23
402.5,1e-09,9.99999999598e-07,4.02097740254e-16,1e-09,1e-09,8.09221376766e-23,1e-09,1.08570545634e-29,1e-09,1e-09,1.09249118135e-36,1.09249118135e-36,1e-09,8.09221593907e-23
402.6,1e-09,9.99999999598e-07,4.02197640273e-16,1e-09,1e-09,8.09623524132e-23,1e-09,1.08651487867e-29,1e-09,1e-09,1.09357729138e-36,1.09357729138e-36,1e-09,8.09623741435e-23
402.7,1e-09,9.99999999598e-07,4.02297540292e-16,1e-09,1e-09,8.10025771399e-23,1e-09,1.0873247032e-29,1e-09,1e-09,1.09466421103e-36,1.09466421103e-36,1e-09,8.10025988864e-23
402.8,1e-09,9.99999999597e-07,4.02397440312e-16,1e-09,1e-09,8.10428118565e-23,1e-09,1.08813493003e-29,1e-09,1e-09,1.0957519407e-36,1.0957519407e-36,1e-09,8.10428336192e-23
402.9,1e-09,9.99999999597e-07,4.02497340331e-16,1e-09,1e-09,8.10830565631e-23,1e-09,1.08894555925e-29,1e-09,1e-09,1.0968404808e-36,1.0968404808e-36,1e-09,8.1083078342e-23
403.0,1e-09,9.99999999597e-07,4.02597240351e-16,1e-09,1e-09,8.11233112597e-23,1e-09,1.08975659098e-29,1e-09,1e-09,1.09792983173e-36,1.09792983173e-36,1e-09,8.11233330549e-23
403.1,1e-09,9.99999999597e-07,4.0269714037e-16,1e-09,1e-09,8.11635759463e-23,1e-09,1.09056802529e-29,1e-09,1e-09,1.0990199939e-36,1.0990199939e-36,1e-09,8.11635977577e-23
403.2,1e-09,9.99999999597e-07,4.02797040389e-16,1e-09,1e-09,8.12038506229e-23,1e-09,1.09137986231e-29,1e-09,1e-09,1.1001109677e-36,1.1001109677e-36,1e-09,8.12038724505e-23
403.3,1e-09,9.99999999597e-07,4.02896940409e-16,1e-09,1e-09,8.12441352895e-23,1e-09,1.09219210212e-29,1e-09,1e-09,1.10120275354e-36,1.10120275354e-36,1e-09,8.12441571333e-23
403.4,1e-09,9.99999999597e-07,4.02996840428e-16,1e-09,1e-09,8.1284429946e-23,1e-09,1.09300474483e-29,1e-09,1e-09,1.10229535182e-36,1.10229535182e-36,1e-09,8.12844518061e-23
403.5,1e-09,9.99999999597e-07,4.03096740447e-16,1e-09,1e-09,8.13247345926e-23,1e-09,1.09381779054e-29,1e-09,1e-09,1.10338876294e-36,1.10338876294e-36,1e-09,8.13247564689e-23
403.6,1e-09,9.99999999597e-07,4.03196640467e-16,1e-09,1e-09,8.13650492291e-23,1e-09,1.09463123934e-29,1e-09,1e-09,1.10448298731e-36,1.10448298731e-36,1e-09,8.13650711217e-23
403.7,1e-09,9.99999999597e-07,4.03296540486e-16,1e-09,1e-09,8.14053738556e-23,1e-09,1.09544509133e-29,1e-09,1e-09,1.10557802533e-36,1.10557802533e-36,1e-09,8.14053957645e-23
403.8,1e-09,9.99999999596e-07,4.03396440505e-16,1e-09,1e-09,8.14457084721e-23,1e-09,1.09625934663e-29,1e-09,1e-09,1.10667387741e-36,1.10667387741e-36,1e-09,8.14457303973e-23
403.9,1e-09,9.99999999596e-07,4.03496340524e-16,1e-09,1e-09,8.14860530786e-23,1e-09,1.09707400532e-29,1e-09,1e-09,1.10777054394e-36,1.10777054394e-36,1e-09,8.14860750201e-23
404.0,1e-09,9.99999999596e-07,4.03596240543e-16,1e-09,1e-09,8.15264076751e-23,1e-09,1.0978890675e-29,1e-09,1e-09,1.10886802533e-36,1.10886802533e-36,1e-09,8.15264296328e-23
404.1,1e-09,9.99999999596e-07,4.03696140563e-16,1e-09,1e-09,8.15667722615e-23,1e-09,1.09870453329e-29,1e-09,1e-09,1.10996632199e-36,1.10996632199e-36,1e-09,8.15667942356e-23
404.2,1e-09,9.99999999596e-07,4.03796040582e-16,1e-09,1e-09,8.16071468379e-23,1e-09,1.09952040276e-29,1e-09,1e-09,1.11106543431e-36,1.11106543431e-36,1e-09,8.16071688284e-23
404.3,1e-09,9.99999999596e-07,4.03895940601e-16,1e-09,1e-09,8.16475314044e-23,1e-09,1.10033667604e-29,1e-09,1e-09,1.1121653627e-36,1.1121653627e-36,1e-09,8.16475534111e-23
404.4,1e-09,9.99999999596e-07,4.0399584062e-16,1e-09,1e-09,8.16879259608e-23,1e-09,1.1011533532e-29,1e-09,1e-09,1.11326610757e-36,1.11326610757e-36,1e-09,8.16879479838e-23
404.5,1e-09,9.99999999596e-07,4.04095740639e-16,1e-09,1e-09,8.17283305072e-23,1e-09,1.10197043437e-29,1e-09,1e-09,1.11436766932e-36,1.11436766932e-36,1e-09,8.17283525466e-23
404.6,1e-09,9.99999999596e-07,4.04195640658e-16,1e-09,1e-09,8.17687450436e-23,1e-09,1.10278791963e-29,1e-09,1e-09,1.11547004836e-36,1.11547004836e-36,1e-09,8.17687670993e-23
404.7,1e-09,9.99999999596e-07,4.04295540677e-16,1e-09,1e-09,8.18091695699e-23,1e-09,1.10360580908e-29,1e-09,1e-09,1.11657324507e-36,1.11657324507e-36,1e-09,8.1809191642e-23
404.8,1e-09,9.99999999595e-07,4.04395440696e-16,1e-09,1e-09,8.18496040863e-23,1e-09,1.10442410283e-29,1e-09,1e-09,1.11767725988e-36,1.11767725988e-36,1e-09,8.18496261748e-23
404.9,1e-09,9.99999999595e-07,4.04495340715e-16,1e-09,1e-09,8.18900485926e-23,1e-09,1.10524280098e-29,1e-09,1e-09,1.11878209319e-36,1.11878209319e-36,1e-09,8.18900706975e-23
405.0,1e-09,9.99999999595e-07,4.04595240734e-16,1e-09,1e-09,8.19305030889e-23,1e-09,1.10606190361e-29,1e-09,1e-09,1.1198877454e-36,1.1198877454e-36,1e-09,8.19305252102e-23
405.1,1e-09,9.99999999595e-07,4.04695140753e-16,1e-09,1e-09,8.19709675753e-23,1e-09,1.10688141085e-29,1e-09,1e-09,1.12099421691e-36,1.12099421691e-36,1e-09,8.19709897129e-23
405.2,1e-09,9.99999999595e-07,4.04795040772e-16,1e-09,1e-09,8.20114420515e-23,1e-09,1.10770132278e-29,1e-09,1e-09,1.12210150813e-36,1.12210150813e-36,1e-09,8.20114642056e-23
405.3,1e-09,9.99999999595e-07,4.04894940791e-16,1e-09,1e-09,8.20519265178e-23,1e-09,1.1085216395e-29,1e-09,1e-09,1.12320961947e-36,1.12320961947e-36,1e-09,8.20519486883e-23
405.4,1e-09,9.99999999595e-07,4.0499484081e-16,1e-09,1e-09,8.20924209741e-23,1e-09,1.10934236112e-29,1e-09,1e-09,1.12431855132e-36,1.12431855132e-36,1e-09,8.20924431609e-23
405.5,1e-09,9.99999999595e-07,4.05094740829e-16,1e-09,1e-09,8.21329254203e-23,1e-09,1.11016348773e-29,1e-09,1e-09,1.1254283041e-36,1.1254283041e-36,1e-09,8.21329476236e-23
405.6,1e-09,9.99999999595e-07,4.05194640848e-16,1e-09,1e-09,8.21734398566e-23,1e-09,1.11098501944e-29,1e-09,1e-09,1.1265388782e-36,1.1265388782e-36,1e-09,8.21734620763e-23
405.7,1e-09,9.99999999595e-07,4.05294540867e-16,1e-09,1e-09,8.22139642828e-23,1e-09,1.11180695634e-29,1e-09,1e-09,1.12765027405e-36,1.12765027405e-36,1e-09,8.2213986519e-23
405.8,1e-09,9.99999999594e-07,4.05394440885e-16,1e-09,1e-09,8.2254498699e-23,1e-09,1.11262929854e-29,1e-09,1e-09,1.12876249203e-36,1.12876249203e-36,1e-09,8.22545209516e-23
405.9,1e-09,9.99999999594e-07,4.05494340904e-16,1e-09,1e-09,8.22950431052e-23,1e-09,1.11345204613e-29,1e-09,1e-09,1.12987553255e-36,1.12987553255e-36,1e-09,8.22950653743e-23
406.0,1e-09,9.99999999594e-07,4.05594240923e-16,1e-09,1e-09,8.23355975014e-23,1e-09,1.11427519921e-29,1e-09,1e-09,1.13098939603e-36,1.13098939603e-36,1e-09,8.23356197869e-23
406.1,1e-09,9.99999999594e-07,4.05694140942e-16,1e-09,1e-09,8.23761618876e-23,1e-09,1.11509875789e-29,1e-09,1e-09,1.13210408286e-36,1.13210408286e-36,1e-09,8.23761841895e-23
406.2,1e-09,9.99999999594e-07,4.05794040961e-16,1e-09,1e-09,8.24167362637e-23,1e-09,1.11592272226e-29,1e-09,1e-09,1.13321959345e-36,1.13321959345e-36,1e-09,8.24167585822e-23
406.3,1e-09,9.99999999594e-07,4.05893940979e-16,1e-09,1e-09,8.24573206299e-23,1e-09,1.11674709242e-29,1e-09,1e-09,1.13433592821e-36,1.13433592821e-36,1e-09,8.24573429648e-23
