time,hexokinase,glucose,glucose6phosphate
1256.7,1e-09,9.99999998744e-07,1.25544455544e-15
1256.8,1e-09,9.99999998744e-07,1.25554445554e-15
1256.9,1e-09,9.99999998744e-07,1.25564435564e-15
1257.0,1e-09,9.99999998744e-07,1.25574425574e-15
1257.1,1e-09,9.99999998744e-07,1.25584415584e-15
1257.2,1e-09,9.99999998743e-07,1.25594405594e-15
1257.3,1e-09,9.99999998743e-07,1.25604395604e-15
1257.4,1e-09,9.99999998743e-07,1.25614385614e-15
1257.5,1e-09,9.99999998743e-07,1.25624375624e-15
1257.6,1e-09,9.99999998743e-07,1.25634365634e-15
1257.7,1e-09,9.99999998743e-07,1.25644355644e-15
1257.8,1e-09,9.99999998743e-07,1.25654345654e-15
1257.9,1e-09,9.99999998743e-07,1.25664335664e-15
1258.0,1e-09,9.99999998743e-07,1.25674325674e-15
1258.1,1e-09,9.99999998743e-07,1.25684315684e-15
1258.2,1e-09,9.99999998742e-07,1.25694305694e-15
1258.3,1e-09,9.99999998742e-07,1.25704295704e-15
1258.4,1e-09,9.99999998742e-07,1.25714285714e-15
1258.5,1e-09,9.99999998742e-07,1.25724275724e-15
1258.6,1e-09,9.99999998742e-07,1.25734265734e-15
1258.7,1e-09,9.99999998742e-07,1.25744255744e-15
1258.8,1e-09,9.99999998742e-07,1.25754245754e-15
1258.9,1e-09,9.99999998742e-07,1.25764235764e-15
1259.0,1e-09,9.99999998742e-07,1.25774225774e-15
1259.1,1e-09,9.99999998742e-07,1.25784215784e-15
1259.2,1e-09,9.99999998741e-07,1.25794205794e-15
1259.3,1e-09,9.99999998741e-07,1.25804195804e-15
1259.4,1e-09,9.99999998741e-07,1.25814185814e-15
1259.5,1e-09,9.99999998741e-07,1.25824175824e-15
1259.6,1e-09,9.99999998741e-07,1.25834165834e-15
1259.7,1e-09,9.99999998741e-07,1.25844155844e-15
1259.8,1e-09,9.99999998741e-07,1.25854145854e-15
1259.9,1e-09,9.99999998741e-07,1.25864135864e-15
1260.0,1e-09,9.99999998741e-07,1.25874125874e-15
1260.1,1e-09,9.99999998741e-07,1.25884115884e-15
1260.2,1e-09,9.9999999874e-07,1.25894105894e-15
1260.3,1e-09,9.9999999874e-07,1.25904095904e-15
1260.4,1e-09,9.9999999874e-07,1.25914085914e-15
1260.5,1e-09,9.9999999874e-07,1.25924075924e-15
1260.6,1e-09,9.9999999874e-07,1.25934065934e-15
1260.7,1e-09,9.9999999874e-07,1.25944055944e-15
1260.8,1e-09,9.9999999874e-07,1.25954045954e-15
1260.9,1e-09,9.9999999874e-07,1.25964035964e-15
1261.0,1e-09,9.9999999874e-07,1.25974025974e-15
1261.1,1e-09,9.9999999874e-07,1.25984015984e-15
1261.2,1e-09,9.99999998739e-07,1.25994005994e-15
1261.3,1e-09,9.99999998739e-07,1.26003996004e-15
1261.4,1e-09,9.99999998739e-07,1.26013986014e-15
1261.5,1e-09,9.99999998739e-07,1.26023976024e-15
1261.6,1e-09,9.99999998739e-07,1.26033966034e-15
1261.7,1e-09,9.99999998739e-07,1.26043956044e-15
1261.8,1e-09,9.99999998739e-07,1.26053946054e-15
1261.9,1e-09,9.99999998739e-07,1.26063936064e-15
1262.0,1e-09,9.99999998739e-07,1.26073926074e-15
1262.1,1e-09,9.99999998739e-07,1.26083916084e-15
1262.2,1e-09,9.99999998738e-07,1.26093906094e-15
1262.3,1e-09,9.99999998738e-07,1.26103896104e-15
1262.4,1e-09,9.99999998738e-07,1.26113886114e-15
1262.5,1e-09,9.99999998738e-07,1.26123876124e-15
1262.6,1e-09,9.99999998738e-07,1.26133866134e-15
1262.7,1e-09,9.99999998738e-07,1.26143856144e-15
1262.8,1e-09,9.99999998738e-07,1.26153846154e-15
1262.9,1e-09,9.99999998738e-07,1.26163836164e-15
1263.0,1e-09,9.99999998738e-07,1.26173826174e-15
1263.1,1e-09,9.99999998738e-07,1.26183816184e-15
1263.2,1e-09,9.99999998737e-07,1.26193806194e-15
1263.3,1e-09,9.99999998737e-07,1.26203796204e-15
1263.4,1e-09,9.99999998737e-07,1.26213786214e-15
1263.5,1e-09,9.99999998737e-07,1.26223776224e-15
1263.6,1e-09,9.99999998737e-07,1.26233766234e-15
1263.7,1e-09,9.99999998737e-07,1.26243756244e-15
1263.8,1e-09,9.99999998737e-07,1.26253746254e-15
1263.9,1e-09,9.99999998737e-07,1.26263736264e-15
1264.0,1e-09,9.99999998737e-07,1.26273726274e-15
1264.1,1e-09,9.99999998737e-07,1.26283716284e-15
1264.2,1e-09,9.99999998736e-07,1.26293706294e-15
1264.3,1e-09,9.99999998736e-07,1.26303696304e-15
1264.4,1e-09,9.99999998736e-07,1.26313686314e-15
1264.5,1e-09,9.99999998736e-07,1.26323676324e-15
1264.6,1e-09,9.99999998736e-07,1.26333666334e-15
1264.7,1e-09,9.99999998736e-07,1.26343656344e-15
1264.8,1e-09,9.99999998736e-07,1.26353646354e-15
1264.9,1e-09,9.99999998736e-07,1.26363636364e-15
1265.0,1e-09,9.99999998736e-07,1.26373626374e-15
1265.1,1e-09,9.99999998736e-07,1.26383616384e-15
1265.2,1e-09,9.99999998735e-07,1.26393606393e-15
1265.3,1e-09,9.99999998735e-07,1.26403596403e-15
1265.4,1e-09,9.99999998735e-07,1.26413586413e-15
1265.5,1e-09,9.99999998735e-07,1.26423576423e-15
1265.6,1e-09,9.99999998735e-07,1.26433566433e-15
1265.7,1e-09,9.99999998735e-07,1.26443556443e-15
1265.8,1e-09,9.99999998735e-07,1.26453546453e-15
1265.9,1e-09,9.99999998735e-07,1.26463536463e-15
1266.0,1e-09,9.99999998735e-07,1.26473526473e-15
1266.1,1e-09,9.99999998735e-07,1.26483516483e-15
1266.2,1e-09,9.99999998734e-07,1.26493506493e-15
1266.3,1e-09,9.99999998734e-07,1.26503496503e-15
1266.4,1e-09,9.99999998734e-07,1.26513486513e-15
1266.5,1e-09,9.99999998734e-07,1.26523476523e-15
1266.6,1e-09,9.99999998734e-07,1.26533466533e-15
1266.7,1e-09,9.99999998734e-07,1.26543456543e-15
1266.8,1e-09,9.99999998734e-07,1.26553446553e-15
1266.9,1e-09,9.99999998734e-07,1.26563436563e-15
1267.0,1e-09,9.99999998734e-07,1.26573426573e-15
1267.1,1e-09,9.99999998734e-07,1.26583416583e-15
1267.2,1e-09,9.99999998733e-07,1.26593406593e-15
1267.3,1e-09,9.99999998733e-07,1.26603396603e-15
1267.4,1e-09,9.99999998733e-07,1.26613386613e-15
1267.5,1e-09,9.99999998733e-07,1.26623376623e-15
1267.6,1e-09,9.99999998733e-07,1.26633366633e-15
1267.7,1e-09,9.99999998733e-07,1.26643356643e-15
1267.8,1e-09,9.99999998733e-07,1.26653346653e-15
1267.9,1e-09,9.99999998733e-07,1.26663336663e-15
1268.0,1e-09,9.99999998733e-07,1.26673326673e-15
1268.1,1e-09,9.99999998733e-07,1.26683316683e-15
1268.2,1e-09,9.99999998732e-07,1.26693306693e-15
1268.3,1e-09,9.99999998732e-07,1.26703296703e-15
1268.4,1e-09,9.99999998732e-07,1.26713286713e-15
1268.5,1e-09,9.99999998732e-07,1.26723276723e-15
1268.6,1e-09,9.99999998732e-07,1.26733266733e-15
1268.7,1e-09,9.99999998732e-07,1.26743256743e-15
1268.8,1e-09,9.99999998732e-07,1.26753246753e-15
1268.9,1e-09,9.99999998732e-07,1.26763236763e-15
1269.0,1e-09,9.99999998732e-07,1.26773226773e-15
1269.1,1e-09,9.99999998732e-07,1.26783216783e-15
1269.2,1e-09,9.99999998731e-07,1.26793206793e-15
1269.3,1e-09,9.99999998731e-07,1.26803196803e-15
1269.4,1e-09,9.99999998731e-07,1.26813186813e-15
1269.5,1e-09,9.99999998731e-07,1.26823176823e-15
1269.6,1e-09,9.99999998731e-07,1.26833166833e-15
1269.7,1e-09,9.99999998731e-07,1.26843156843e-15
1269.8,1e-09,9.99999998731e-07,1.26853146853e-15
1269.9,1e-09,9.99999998731e-07,1.26863136863e-15
1270.0,1e-09,9.99999998731e-07,1.26873126873e-15
1270.1,1e-09,9.99999998731e-07,1.26883116883e-15
1270.2,1e-09,9.9999999873e-07,1.26893106893e-15
1270.3,1e-09,9.9999999873e-07,1.26903096903e-15
1270.4,1e-09,9.9999999873e-07,1.26913086913e-15
1270.5,1e-09,9.9999999873e-07,1.26923076923e-15
1270.6,1e-09,9.9999999873e-07,1.26933066933e-15
1270.7,1e-09,9.9999999873e-07,1.26943056943e-15
1270.8,1e-09,9.9999999873e-07,1.26953046953e-15
1270.9,1e-09,9.9999999873e-07,1.26963036963e-15
1271.0,1e-09,9.9999999873e-07,1.26973026973e-15
1271.1,1e-09,9.9999999873e-07,1.26983016983e-15
1271.2,1e-09,9.99999998729e-07,1.26993006993e-15
1271.3,1e-09,9.99999998729e-07,1.27002997003e-15
1271.4,1e-09,9.99999998729e-07,1.27012987013e-15
1271.5,1e-09,9.99999998729e-07,1.27022977023e-15
1271.6,1e-09,9.99999998729e-07,1.27032967033e-15
1271.7,1e-09,9.99999998729e-07,1.27042957043e-15
1271.8,1e-09,9.99999998729e-07,1.27052947053e-15
1271.9,1e-09,9.99999998729e-07,1.27062937063e-15
1272.0,1e-09,9.99999998729e-07,1.27072927073e-15
1272.1,1e-09,9.99999998729e-07,1.27082917083e-15
1272.2,1e-09,9.99999998728e-07,1.27092907093e-15
1272.3,1e-09,9.99999998728e-07,1.27102897103e-15
1272.4,1e-09,9.99999998728e-07,1.27112887113e-15
1272.5,1e-09,9.99999998728e-07,1.27122877123e-15
1272.6,1e-09,9.99999998728e-07,1.27132867133e-15
1272.7,1e-09,9.99999998728e-07,1.27142857143e-15
1272.8,1e-09,9.99999998728e-07,1.27152847153e-15
1272.9,1e-09,9.99999998728e-07,1.27162837163e-15
1273.0,1e-09,9.99999998728e-07,1.27172827173e-15
1273.1,1e-09,9.99999998728e-07,1.27182817183e-15
1273.2,1e-09,9.99999998727e-07,1.27192807193e-15
1273.3,1e-09,9.99999998727e-07,1.27202797203e-15
1273.4,1e-09,9.99999998727e-07,1.27212787213e-15
1273.5,1e-09,9.99999998727e-07,1.27222777223e-15
1273.6,1e-09,9.99999998727e-07,1.27232767233e-15
1273.7,1e-09,9.99999998727e-07,1.27242757243e-15
1273.8,1e-09,9.99999998727e-07,1.27252747253e-15
1273.9,1e-09,9.99999998727e-07,1.27262737263e-15
1274.0,1e-09,9.99999998727e-07,1.27272727273e-15
1274.1,1e-09,9.99999998727e-07,1.27282717283e-15
1274.2,1e-09,9.99999998726e-07,1.27292707293e-15
1274.3,1e-09,9.99999998726e-07,1.27302697303e-15
1274.4,1e-09,9.99999998726e-07,1.27312687313e-15
1274.5,1e-09,9.99999998726e-07,1.27322677323e-15
1274.6,1e-09,9.99999998726e-07,1.27332667333e-15
1274.7,1e-09,9.99999998726e-07,1.27342657343e-15
1274.8,1e-09,9.99999998726e-07,1.27352647353e-15
1274.9,1e-09,9.99999998726e-07,1.27362637363e-15
1275.0,1e-09,9.99999998726e-07,1.27372627373e-15
1275.1,1e-09,9.99999998726e-07,1.27382617383e-15
1275.2,1e-09,9.99999998725e-07,1.27392607392e-15
1275.3,1e-09,9.99999998725e-07,1.27402597402e-15
1275.4,1e-09,9.99999998725e-07,1.27412587412e-15
1275.5,1e-09,9.99999998725e-07,1.27422577422e-15
1275.6,1e-09,9.99999998725e-07,1.27432567432e-15
1275.7,1e-09,9.99999998725e-07,1.27442557442e-15
1275.8,1e-09,9.99999998725e-07,1.27452547452e-15
1275.9,1e-09,9.99999998725e-07,1.27462537462e-15
1276.0,1e-09,9.99999998725e-07,1.27472527472e-15
1276.1,1e-09,9.99999998725e-07,1.27482517482e-15
1276.2,1e-09,9.99999998724e-07,1.27492507492e-15
1276.3,1e-09,9.99999998724e-07,1.27502497502e-15
1276.4,1e-09,9.99999998724e-07,1.27512487512e-15
1276.5,1e-09,9.99999998724e-07,1.27522477522e-15
1276.6,1e-09,9.99999998724e-07,1.27532467532e-15
1276.7,1e-09,9.99999998724e-07,1.27542457542e-15
1276.8,1e-09,9.99999998724e-07,1.27552447552e-15
1276.9,1e-09,9.99999998724e-07,1.27562437562e-15
1277.0,1e-09,9.99999998724e-07,1.27572427572e-15
1277.1,1e-09,9.99999998724e-07,1.27582417582e-15
1277.2,1e-09,9.99999998723e-07,1.27592407592e-15
1277.3,1e-09,9.99999998723e-07,1.27602397602e-15
1277.4,1e-09,9.99999998723e-07,1.27612387612e-15
1277.5,1e-09,9.99999998723e-07,1.27622377622e-15
1277.6,1e-09,9.99999998723e-07,1.27632367632e-15
1277.7,1e-09,9.99999998723e-07,1.27642357642e-15
1277.8,1e-09,9.99999998723e-07,1.27652347652e-15
1277.9,1e-09,9.99999998723e-07,1.27662337662e-15
1278.0,1e-09,9.99999998723e-07,1.27672327672e-15
1278.1,1e-09,9.99999998723e-07,1.27682317682e-15
1278.2,1e-09,9.99999998722e-07,1.27692307692e-15
1278.3,1e-09,9.99999998722e-07,1.27702297702e-15
1278.4,1e-09,9.99999998722e-07,1.27712287712e-15
1278.5,1e-09,9.99999998722e-07,1.27722277722e-15
1278.6,1e-09,9.99999998722e-07,1.27732267732e-15
1278.7,1e-09,9.99999998722e-07,1.27742257742e-15
1278.8,1e-09,9.99999998722e-07,1.27752247752e-15
1278.9,1e-09,9.99999998722e-07,1.27762237762e-15
1279.0,1e-09,9.99999998722e-07,1.27772227772e-15
1279.1,1e-09,9.99999998722e-07,1.27782217782e-15
1279.2,1e-09,9.99999998721e-07,1.27792207792e-15
1279.3,1e-09,9.99999998721e-07,1.27802197802e-15
1279.4,1e-09,9.99999998721e-07,1.27812187812e-15
1279.5,1e-09,9.99999998721e-07,1.27822177822e-15
1279.6,1e-09,9.99999998721e-07,1.27832167832e-15
1279.7,1e-09,9.99999998721e-07,1.27842157842e-15
1279.8,1e-09,9.99999998721e-07,1.27852147852e-15
1279.9,1e-09,9.99999998721e-07,1.27862137862e-15
1280.0,1e-09,9.99999998721e-07,1.27872127872e-15
1280.1,1e-09,9.99999998721e-07,1.27882117882e-15
1280.2,1e-09,9.9999999872e-07,1.27892107892e-15
1280.3,1e-09,9.9999999872e-07,1.27902097902e-15
1280.4,1e-09,9.9999999872e-07,1.27912087912e-15
1280.5,1e-09,9.9999999872e-07,1.27922077922e-15
1280.6,1e-09,9.9999999872e-07,1.27932067932e-15
1280.7,1e-09,9.9999999872e-07,1.27942057942e-15
1280.8,1e-09,9.9999999872e-07,1.27952047952e-15
1280.9,1e-09,9.9999999872e-07,1.27962037962e-15
1281.0,1e-09,9.9999999872e-07,1.27972027972e-15
1281.1,1e-09,9.9999999872e-07,1.27982017982e-15
1281.2,1e-09,9.99999998719e-07,1.27992007992e-15
1281.3,1e-09,9.99999998719e-07,1.28001998002e-15
1281.4,1e-09,9.99999998719e-07,1.28011988012e-15
1281.5,1e-09,9.99999998719e-07,1.28021978022e-15
1281.6,1e-09,9.99999998719e-07,1.28031968032e-15
1281.7,1e-09,9.99999998719e-07,1.28041958042e-15
1281.8,1e-09,9.99999998719e-07,1.28051948052e-15
1281.9,1e-09,9.99999998719e-07,1.28061938062e-15
1282.0,1e-09,9.99999998719e-07,1.28071928072e-15
1282.1,1e-09,9.99999998719e-07,1.28081918082e-15
1282.2,1e-09,9.99999998718e-07,1.28091908092e-15
1282.3,1e-09,9.99999998718e-07,1.28101898102e-15
1282.4,1e-09,9.99999998718e-07,1.28111888112e-15
1282.5,1e-09,9.99999998718e-07,1.28121878122e-15
1282.6,1e-09,9.99999998718e-07,1.28131868132e-15
1282.7,1e-09,9.99999998718e-07,1.28141858142e-15
1282.8,1e-09,9.99999998718e-07,1.28151848152e-15
1282.9,1e-09,9.99999998718e-07,1.28161838162e-15
1283.0,1e-09,9.99999998718e-07,1.28171828172e-15
1283.1,1e-09,9.99999998718e-07,1.28181818182e-15
1283.2,1e-09,9.99999998717e-07,1.28191808192e-15
1283.3,1e-09,9.99999998717e-07,1.28201798202e-15
1283.4,1e-09,9.99999998717e-07,1.28211788212e-15
1283.5,1e-09,9.99999998717e-07,1.28221778222e-15
1283.6,1e-09,9.99999998717e-07,1.28231768232e-15
1283.7,1e-09,9.99999998717e-07,1.28241758242e-15
1283.8,1e-09,9.99999998717e-07,1.28251748252e-15
1283.9,1e-09,9.99999998717e-07,1.28261738262e-15
1284.0,1e-09,9.99999998717e-07,1.28271728272e-15
1284.1,1e-09,9.99999998717e-07,1.28281718282e-15
1284.2,1e-09,9.99999998716e-07,1.28291708292e-15
1284.3,1e-09,9.99999998716e-07,1.28301698302e-15
1284.4,1e-09,9.99999998716e-07,1.28311688312e-15
1284.5,1e-09,9.99999998716e-07,1.28321678322e-15
1284.6,1e-09,9.99999998716e-07,1.28331668332e-15
1284.7,1e-09,9.99999998716e-07,1.28341658342e-15
1284.8,1e-09,9.99999998716e-07,1.28351648352e-15
1284.9,1e-09,9.99999998716e-07,1.28361638362e-15
1285.0,1e-09,9.99999998716e-07,1.28371628372e-15
1285.1,1e-09,9.99999998716e-07,1.28381618382e-15
1285.2,1e-09,9.99999998715e-07,1.28391608391e-15
1285.3,1e-09,9.99999998715e-07,1.28401598401e-15
1285.4,1e-09,9.99999998715e-07,1.28411588411e-15
1285.5,1e-09,9.99999998715e-07,1.28421578421e-15
1285.6,1e-09,9.99999998715e-07,1.28431568431e-15
1285.7,1e-09,9.99999998715e-07,1.28441558441e-15
1285.8,1e-09,9.99999998715e-07,1.28451548451e-15
1285.9,1e-09,9.99999998715e-07,1.28461538461e-15
1286.0,1e-09,9.99999998715e-07,1.28471528471e-15
1286.1,1e-09,9.99999998715e-07,1.28481518481e-15
1286.2,1e-09,9.99999998714e-07,1.28491508491e-15
1286.3,1e-09,9.99999998714e-07,1.28501498501e-15
1286.4,1e-09,9.99999998714e-07,1.28511488511e-15
1286.5,1e-09,9.99999998714e-07,1.28521478521e-15
1286.6,1e-09,9.99999998714e-07,1.28531468531e-15
1286.7,1e-09,9.99999998714e-07,1.28541458541e-15
1286.8,1e-09,9.99999998714e-07,1.28551448551e-15
1286.9,1e-09,9.99999998714e-07,1.28561438561e-15
1287.0,1e-09,9.99999998714e-07,1.28571428571e-15
1287.1,1e-09,9.99999998714e-07,1.28581418581e-15
1287.2,1e-09,9.99999998713e-07,1.28591408591e-15
1287.3,1e-09,9.99999998713e-07,1.28601398601e-15
1287.4,1e-09,9.99999998713e-07,1.28611388611e-15
1287.5,1e-09,9.99999998713e-07,1.28621378621e-15
1287.6,1e-09,9.99999998713e-07,1.28631368631e-15
1287.7,1e-09,9.99999998713e-07,1.28641358641e-15
1287.8,1e-09,9.99999998713e-07,1.28651348651e-15
1287.9,1e-09,9.99999998713e-07,1.28661338661e-15
1288.0,1e-09,9.99999998713e-07,1.28671328671e-15
1288.1,1e-09,9.99999998713e-07,1.28681318681e-15
1288.2,1e-09,9.99999998712e-07,1.28691308691e-15
1288.3,1e-09,9.99999998712e-07,1.28701298701e-15
1288.4,1e-09,9.99999998712e-07,1.28711288711e-15
1288.5,1e-09,9.99999998712e-07,1.28721278721e-15
1288.6,1e-09,9.99999998712e-07,1.28731268731e-15
1288.7,1e-09,9.99999998712e-07,1.28741258741e-15
1288.8,1e-09,9.99999998712e-07,1.28751248751e-15
1288.9,1e-09,9.99999998712e-07,1.28761238761e-15
1289.0,1e-09,9.99999998712e-07,1.28771228771e-15
1289.1,1e-09,9.99999998712e-07,1.28781218781e-15
1289.2,1e-09,9.99999998711e-07,1.28791208791e-15
1289.3,1e-09,9.99999998711e-07,1.28801198801e-15
1289.4,1e-09,9.99999998711e-07,1.28811188811e-15
1289.5,1e-09,9.99999998711e-07,1.28821178821e-15
1289.6,1e-09,9.99999998711e-07,1.28831168831e-15
1289.7,1e-09,9.99999998711e-07,1.28841158841e-15
1289.8,1e-09,9.99999998711e-07,1.28851148851e-15
1289.9,1e-09,9.99999998711e-07,1.28861138861e-15
1290.0,1e-09,9.99999998711e-07,1.28871128871e-15
1290.1,1e-09,9.99999998711e-07,1.28881118881e-15
1290.2,1e-09,9.9999999871e-07,1.28891108891e-15
1290.3,1e-09,9.9999999871e-07,1.28901098901e-15
1290.4,1e-09,9.9999999871e-07,1.28911088911e-15
1290.5,1e-09,9.9999999871e-07,1.28921078921e-15
1290.6,1e-09,9.9999999871e-07,1.28931068931e-15
1290.7,1e-09,9.9999999871e-07,1.28941058941e-15
1290.8,1e-09,9.9999999871e-07,1.28951048951e-15
1290.9,1e-09,9.9999999871e-07,1.28961038961e-15
1291.0,1e-09,9.9999999871e-07,1.28971028971e-15
1291.1,1e-09,9.9999999871e-07,1.28981018981e-15
1291.2,1e-09,9.99999998709e-07,1.28991008991e-15
1291.3,1e-09,9.99999998709e-07,1.29000999001e-15
1291.4,1e-09,9.99999998709e-07,1.29010989011e-15
1291.5,1e-09,9.99999998709e-07,1.29020979021e-15
1291.6,1e-09,9.99999998709e-07,1.29030969031e-15
1291.7,1e-09,9.99999998709e-07,1.29040959041e-15
1291.8,1e-09,9.99999998709e-07,1.29050949051e-15
1291.9,1e-09,9.99999998709e-07,1.29060939061e-15
1292.0,1e-09,9.99999998709e-07,1.29070929071e-15
1292.1,1e-09,9.99999998709e-07,1.29080919081e-15
1292.2,1e-09,9.99999998708e-07,1.29090909091e-15
1292.3,1e-09,9.99999998708e-07,1.29100899101e-15
1292.4,1e-09,9.99999998708e-07,1.29110889111e-15
1292.5,1e-09,9.99999998708e-07,1.29120879121e-15
1292.6,1e-09,9.99999998708e-07,1.29130869131e-15
1292.7,1e-09,9.99999998708e-07,1.29140859141e-15
1292.8,1e-09,9.99999998708e-07,1.29150849151e-15
1292.9,1e-09,9.99999998708e-07,1.29160839161e-15
1293.0,1e-09,9.99999998708e-07,1.29170829171e-15
1293.1,1e-09,9.99999998708e-07,1.29180819181e-15
1293.2,1e-09,9.99999998707e-07,1.29190809191e-15
1293.3,1e-09,9.99999998707e-07,1.29200799201e-15
1293.4,1e-09,9.99999998707e-07,1.29210789211e-15
1293.5,1e-09,9.99999998707e-07,1.29220779221e-15
1293.6,1e-09,9.99999998707e-07,1.29230769231e-15
1293.7,1e-09,9.99999998707e-07,1.29240759241e-15
1293.8,1e-09,9.99999998707e-07,1.29250749251e-15
1293.9,1e-09,9.99999998707e-07,1.29260739261e-15
1294.0,1e-09,9.99999998707e-07,1.29270729271e-15
1294.1,1e-09,9.99999998707e-07,1.29280719281e-15
1294.2,1e-09,9.99999998706e-07,1.29290709291e-15
1294.3,1e-09,9.99999998706e-07,1.29300699301e-15
1294.4,1e-09,9.99999998706e-07,1.29310689311e-15
1294.5,1e-09,9.99999998706e-07,1.29320679321e-15
1294.6,1e-09,9.99999998706e-07,1.29330669331e-15
1294.7,1e-09,9.99999998706e-07,1.29340659341e-15
1294.8,1e-09,9.99999998706e-07,1.29350649351e-15
1294.9,1e-09,9.99999998706e-07,1.29360639361e-15
1295.0,1e-09,9.99999998706e-07,1.29370629371e-15
1295.1,1e-09,9.99999998706e-07,1.29380619381e-15
1295.2,1e-09,9.99999998705e-07,1.2939060939e-15
1295.3,1e-09,9.99999998705e-07,1.294005994e-15
1295.4,1e-09,9.99999998705e-07,1.2941058941e-15
1295.5,1e-09,9.99999998705e-07,1.2942057942e-15
1295.6,1e-09,9.99999998705e-07,1.2943056943e-15
1295.7,1e-09,9.99999998705e-07,1.2944055944e-15
1295.8,1e-09,9.99999998705e-07,1.2945054945e-15
1295.9,1e-09,9.99999998705e-07,1.2946053946e-15
1296.0,1e-09,9.99999998705e-07,1.2947052947e-15
1296.1,1e-09,9.99999998705e-07,1.2948051948e-15
1296.2,1e-09,9.99999998704e-07,1.2949050949e-15
1296.3,1e-09,9.99999998704e-07,1.295004995e-15
1296.4,1e-09,9.99999998704e-07,1.2951048951e-15
1296.5,1e-09,9.99999998704e-07,1.2952047952e-15
1296.6,1e-09,9.99999998704e-07,1.2953046953e-15
1296.7,1e-09,9.99999998704e-07,1.2954045954e-15
1296.8,1e-09,9.99999998704e-07,1.2955044955e-15
1296.9,1e-09,9.99999998704e-07,1.2956043956e-15
1297.0,1e-09,9.99999998704e-07,1.2957042957e-15
1297.1,1e-09,9.99999998704e-07,1.2958041958e-15
1297.2,1e-09,9.99999998703e-07,1.2959040959e-15
1297.3,1e-09,9.99999998703e-07,1.296003996e-15
1297.4,1e-09,9.99999998703e-07,1.2961038961e-15
1297.5,1e-09,9.99999998703e-07,1.2962037962e-15
1297.6,1e-09,9.99999998703e-07,1.2963036963e-15
1297.7,1e-09,9.99999998703e-07,1.2964035964e-15
1297.8,1e-09,9.99999998703e-07,1.2965034965e-15
1297.9,1e-09,9.99999998703e-07,1.2966033966e-15
1298.0,1e-09,9.99999998703e-07,1.2967032967e-15
1298.1,1e-09,9.99999998703e-07,1.2968031968e-15
1298.2,1e-09,9.99999998702e-07,1.2969030969e-15
1298.3,1e-09,9.99999998702e-07,1.297002997e-15
1298.4,1e-09,9.99999998702e-07,1.2971028971e-15
1298.5,1e-09,9.99999998702e-07,1.2972027972e-15
1298.6,1e-09,9.99999998702e-07,1.2973026973e-15
1298.7,1e-09,9.99999998702e-07,1.2974025974e-15
1298.8,1e-09,9.99999998702e-07,1.2975024975e-15
1298.9,1e-09,9.99999998702e-07,1.2976023976e-15
1299.0,1e-09,9.99999998702e-07,1.2977022977e-15
1299.1,1e-09,9.99999998702e-07,1.2978021978e-15
1299.2,1e-09,9.99999998701e-07,1.2979020979e-15
1299.3,1e-09,9.99999998701e-07,1.298001998e-15
1299.4,1e-09,9.99999998701e-07,1.2981018981e-15
1299.5,1e-09,9.99999998701e-07,1.2982017982e-15
1299.6,1e-09,9.99999998701e-07,1.2983016983e-15
1299.7,1e-09,9.99999998701e-07,1.2984015984e-15
1299.8,1e-09,9.99999998701e-07,1.2985014985e-15
1299.9,1e-09,9.99999998701e-07,1.2986013986e-15
1300.0,1e-09,9.99999998701e-07,1.2987012987e-15
1300.1,1e-09,9.99999998701e-07,1.2988011988e-15
1300.2,1e-09,9.999999987e-07,1.2989010989e-15
1300.3,1e-09,9.999999987e-07,1.299000999e-15
1300.4,1e-09,9.999999987e-07,1.2991008991e-15
1300.5,1e-09,9.999999987e-07,1.2992007992e-15
1300.6,1e-09,9.999999987e-07,1.2993006993e-15
1300.7,1e-09,9.999999987e-07,1.2994005994e-15
1300.8,1e-09,9.999999987e-07,1.2995004995e-15
1300.9,1e-09,9.999999987e-07,1.2996003996e-15
1301.0,1e-09,9.999999987e-07,1.2997002997e-15
1301.1,1e-09,9.999999987e-07,1.2998001998e-15
1301.2,1e-09,9.99999998699e-07,1.2999000999e-15
1301.3,1e-09,9.99999998699e-07,1.3e-15
1301.4,1e-09,9.99999998699e-07,1.3000999001e-15
1301.5,1e-09,9.99999998699e-07,1.3001998002e-15
1301.6,1e-09,9.99999998699e-07,1.3002997003e-15
1301.7,1e-09,9.99999998699e-07,1.3003996004e-15
1301.8,1e-09,9.99999998699e-07,1.3004995005e-15
1301.9,1e-09,9.99999998699e-07,1.3005994006e-15
1302.0,1e-09,9.99999998699e-07,1.3006993007e-15
1302.1,1e-09,9.99999998699e-07,1.3007992008e-15
1302.2,1e-09,9.99999998698e-07,1.3008991009e-15
1302.3,1e-09,9.99999998698e-07,1.300999001e-15
1302.4,1e-09,9.99999998698e-07,1.3010989011e-15
1302.5,1e-09,9.99999998698e-07,1.3011988012e-15
1302.6,1e-09,9.99999998698e-07,1.3012987013e-15
1302.7,1e-09,9.99999998698e-07,1.3013986014e-15
1302.8,1e-09,9.99999998698e-07,1.3014985015e-15
1302.9,1e-09,9.99999998698e-07,1.3015984016e-15
1303.0,1e-09,9.99999998698e-07,1.3016983017e-15
1303.1,1e-09,9.99999998698e-07,1.3017982018e-15
1303.2,1e-09,9.99999998697e-07,1.3018981019e-15
