time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
81.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000938723223804,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000937974368608,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000937225704268,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000936477230942,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00093572894879,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000934980857971,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000934232958644,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000933485250969,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000932737735104,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00093199041121,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000931243279447,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000930496339974,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000929749592952,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00092900303854,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0009282566769,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000927510508191,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000926764532574,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000926018750211,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000925273161261,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000924527765887,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000923782564248,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000923037556508,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000922292742826,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000921548123365,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000920803698287,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000920059467753,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000919315431925,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000918571590967,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000917827945039,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000917084494304,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000916341238925,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000915598179065,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000914855314887,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000914112646554,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000913370174228,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000912627898073,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000911885818253,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000911143934931,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000910402248271,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000909660758437,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000908919465592,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000908178369902,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00090743747153,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00090669677064,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000905956267397,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000905215961967,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000904475854513,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000903735945201,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000902996234196,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000902256721663,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000901517407767,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000900778292675,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000900039376552,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000899300659563,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000898562141875,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000897823823654,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000897085705066,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000896347786277,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000895610067454,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000894872548764,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000894135230373,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000893398112449,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000892661195158,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000891924478669,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000891187963147,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000890451648761,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000889715535679,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000888979624068,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000888243914096,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000887508405931,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000886773099741,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000886037995696,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000885303093963,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000884568394711,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000883833898109,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000883099604326,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000882365513531,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000881631625892,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000880897941581,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000880164460765,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000879431183615,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0008786981103,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000877965240991,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000877232575857,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000876500115069,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000875767858797,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000875035807211,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000874303960483,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000873572318782,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000872840882281,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000872109651149,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000871378625559,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000870647805681,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000869917191687,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000869186783748,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000868456582037,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000867726586725,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000866996797985,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000866267215988,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,1e-06,1e-06,1e-06,1e-06,1e-07,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000865537840907,1.66666666667e+99,0.0,0.0,0.0,1.66666666667e+99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
