time,GluGA3P,GA3PDHAP,DHAPG3P,Glu,GA3P,DHAP,G3P
4.7,4.06e-05,1.5e-06,0.05,9.98249885679e-07,1.74957480385e-09,4.97986193732e-13,4.15314536574e-14
4.8,4.06e-05,1.5e-06,0.05,9.982126825e-07,1.78675478953e-09,5.18527568649e-13,4.41830632472e-14
4.9,4.06e-05,1.5e-06,0.05,9.98175480708e-07,1.82393290102e-09,5.39448457108e-13,4.69428361349e-14
5.0,4.06e-05,1.5e-06,0.05,9.98138280302e-07,1.86110913842e-09,5.60746859677e-13,4.98127471705e-14
5.1,4.06e-05,1.5e-06,0.05,9.98101081283e-07,1.8982835018e-09,5.82420787327e-13,5.27947607997e-14
5.2,4.06e-05,1.5e-06,0.05,9.9806388365e-07,1.93545599123e-09,6.04468261383e-13,5.58908311174e-14
5.3,4.06e-05,1.5e-06,0.05,9.98026687403e-07,1.97262660678e-09,6.26887313466e-13,5.91029019222e-14
5.4,4.06e-05,1.5e-06,0.05,9.97989492543e-07,2.00979534854e-09,6.49675985442e-13,6.24329067693e-14
5.5,4.06e-05,1.5e-06,0.05,9.97952299068e-07,2.04696221658e-09,6.72832329367e-13,6.58827690244e-14
5.6,4.06e-05,1.5e-06,0.05,9.9791510698e-07,2.08412721098e-09,6.96354407436e-13,6.94544019163e-14
5.7,4.06e-05,1.5e-06,0.05,9.97877916278e-07,2.12129033181e-09,7.20240291927e-13,7.31497085899e-14
5.8,4.06e-05,1.5e-06,0.05,9.97840726962e-07,2.15845157915e-09,7.44488065151e-13,7.69705821588e-14
5.9,4.06e-05,1.5e-06,0.05,9.97803539032e-07,2.19561095307e-09,7.69095819401e-13,8.09189057571e-14
6.0,4.06e-05,1.5e-06,0.05,9.97766352488e-07,2.23276845366e-09,7.94061656897e-13,8.49965525915e-14
6.1,4.06e-05,1.5e-06,0.05,9.9772916733e-07,2.26992408099e-09,8.19383689735e-13,8.92053859934e-14
6.2,4.06e-05,1.5e-06,0.05,9.97691983558e-07,2.30707783512e-09,8.45060039837e-13,9.35472594695e-14
6.3,4.06e-05,1.5e-06,0.05,9.97654801171e-07,2.34422971615e-09,8.71088838901e-13,9.80240167537e-14
6.4,4.06e-05,1.5e-06,0.05,9.9761762017e-07,2.38137972415e-09,8.97468228344e-13,1.02637491857e-13
6.5,4.06e-05,1.5e-06,0.05,9.97580440555e-07,2.41852785919e-09,9.2419635926e-13,1.0738950912e-13
6.6,4.06e-05,1.5e-06,0.05,9.97543262325e-07,2.45567412135e-09,9.51271392363e-13,1.12281883261e-13
6.7,4.06e-05,1.5e-06,0.05,9.97506085481e-07,2.4928185107e-09,9.7869149794e-13,1.17316419426e-13
6.8,4.06e-05,1.5e-06,0.05,9.97468910023e-07,2.52996102733e-09,1.0064548558e-12,1.22494913242e-13
6.9,4.06e-05,1.5e-06,0.05,9.9743173595e-07,2.5671016713e-09,1.03455965523e-12,1.27819150862e-13
7.0,4.06e-05,1.5e-06,0.05,9.97394563262e-07,2.6042404427e-09,1.06300409492e-12,1.33290909017e-13
7.1,4.06e-05,1.5e-06,0.05,9.9735739196e-07,2.6413773416e-09,1.09178638297e-12,1.38911955065e-13
7.2,4.06e-05,1.5e-06,0.05,9.97320222043e-07,2.67851236807e-09,1.12090473677e-12,1.44684047039e-13
7.3,4.06e-05,1.5e-06,0.05,9.97283053511e-07,2.7156455222e-09,1.15035738302e-12,1.50608933695e-13
7.4,4.06e-05,1.5e-06,0.05,9.97245886365e-07,2.75277680405e-09,1.18014255762e-12,1.56688354562e-13
7.5,4.06e-05,1.5e-06,0.05,9.97208720604e-07,2.78990621371e-09,1.21025850567e-12,1.62924039988e-13
7.6,4.06e-05,1.5e-06,0.05,9.97171556228e-07,2.82703375125e-09,1.24070348139e-12,1.6931771119e-13
7.7,4.06e-05,1.5e-06,0.05,9.97134393236e-07,2.86415941675e-09,1.27147574809e-12,1.75871080299e-13
7.8,4.06e-05,1.5e-06,0.05,9.9709723163e-07,2.90128321028e-09,1.30257357814e-12,1.82585850409e-13
7.9,4.06e-05,1.5e-06,0.05,9.97060071409e-07,2.93840513192e-09,1.33399525286e-12,1.89463715625e-13
8.0,4.06e-05,1.5e-06,0.05,9.97022912573e-07,2.97552518175e-09,1.36573906254e-12,1.96506361107e-13
8.1,4.06e-05,1.5e-06,0.05,9.96985755121e-07,3.01264335984e-09,1.39780330638e-12,2.03715463119e-13
8.2,4.06e-05,1.5e-06,0.05,9.96948599055e-07,3.04975966626e-09,1.4301862924e-12,2.11092689072e-13
8.3,4.06e-05,1.5e-06,0.05,9.96911444373e-07,3.08687410111e-09,1.46288633745e-12,2.18639697575e-13
8.4,4.06e-05,1.5e-06,0.05,9.96874291076e-07,3.12398666444e-09,1.49590176713e-12,2.26358138478e-13
8.5,4.06e-05,1.5e-06,0.05,9.96837139163e-07,3.16109735633e-09,1.52923091575e-12,2.34249652916e-13
8.6,4.06e-05,1.5e-06,0.05,9.96799988635e-07,3.19820617687e-09,1.5628721263e-12,2.42315873358e-13
8.7,4.06e-05,1.5e-06,0.05,9.96762839492e-07,3.23531312613e-09,1.5968237504e-12,2.50558423648e-13
8.8,4.06e-05,1.5e-06,0.05,9.96725691733e-07,3.27241820419e-09,1.63108414821e-12,2.58978919054e-13
8.9,4.06e-05,1.5e-06,0.05,9.96688545358e-07,3.30952141111e-09,1.66565168848e-12,2.6757896631e-13
9.0,4.06e-05,1.5e-06,0.05,9.96651400368e-07,3.34662274699e-09,1.70052474841e-12,2.76360163662e-13
9.1,4.06e-05,1.5e-06,0.05,9.96614256762e-07,3.38372221188e-09,1.73570171365e-12,2.8532410091e-13
9.2,4.06e-05,1.5e-06,0.05,9.96577114541e-07,3.42081980588e-09,1.77118097827e-12,2.94472359454e-13
9.3,4.06e-05,1.5e-06,0.05,9.96539973703e-07,3.45791552905e-09,1.80696094468e-12,3.03806512338e-13
9.4,4.06e-05,1.5e-06,0.05,9.9650283425e-07,3.49500938147e-09,1.84304002362e-12,3.13328124289e-13
9.5,4.06e-05,1.5e-06,0.05,9.96465696181e-07,3.53210136322e-09,1.87941663409e-12,3.23038751768e-13
9.6,4.06e-05,1.5e-06,0.05,9.96428559496e-07,3.56919147438e-09,1.91608920331e-12,3.32939943007e-13
9.7,4.06e-05,1.5e-06,0.05,9.96391424196e-07,3.60627971501e-09,1.95305616671e-12,3.43033238052e-13
9.8,4.06e-05,1.5e-06,0.05,9.96354290279e-07,3.64336608521e-09,1.99031596784e-12,3.5332016881e-13
9.9,4.06e-05,1.5e-06,0.05,9.96317157746e-07,3.68045058503e-09,2.02786705837e-12,3.63802259088e-13
10.0,4.06e-05,1.5e-06,0.05,9.96280026597e-07,3.71753321456e-09,2.065707898e-12,3.74481024634e-13
10.1,4.06e-05,1.5e-06,0.05,9.96242896831e-07,3.75461397388e-09,2.10383695448e-12,3.85357973182e-13
10.2,4.06e-05,1.5e-06,0.05,9.9620576845e-07,3.79169286306e-09,2.14225270352e-12,3.96434604493e-13
10.3,4.06e-05,1.5e-06,0.05,9.96168641452e-07,3.82876988217e-09,2.18095362875e-12,4.07712410394e-13
10.4,4.06e-05,1.5e-06,0.05,9.96131515838e-07,3.8658450313e-09,2.21993822171e-12,4.19192874822e-13
10.5,4.06e-05,1.5e-06,0.05,9.96094391607e-07,3.90291831051e-09,2.25920498179e-12,4.30877473866e-13
10.6,4.06e-05,1.5e-06,0.05,9.9605726876e-07,3.9399897199e-09,2.29875241617e-12,4.42767675804e-13
10.7,4.06e-05,1.5e-06,0.05,9.96020147296e-07,3.97705925952e-09,2.33857903983e-12,4.54864941145e-13
10.8,4.06e-05,1.5e-06,0.05,9.95983027216e-07,4.01412692946e-09,2.37868337545e-12,4.67170722674e-13
10.9,4.06e-05,1.5e-06,0.05,9.9594590852e-07,4.05119272979e-09,2.41906395341e-12,4.79686465483e-13
11.0,4.06e-05,1.5e-06,0.05,9.95908791206e-07,4.08825666059e-09,2.45971931175e-12,4.92413607022e-13
11.1,4.06e-05,1.5e-06,0.05,9.95871675276e-07,4.12531872194e-09,2.5006479961e-12,5.05353577128e-13
11.2,4.06e-05,1.5e-06,0.05,9.9583456073e-07,4.16237891391e-09,2.54184855968e-12,5.18507798074e-13
11.3,4.06e-05,1.5e-06,0.05,9.95797447566e-07,4.19943723658e-09,2.58331956321e-12,5.31877684602e-13
11.4,4.06e-05,1.5e-06,0.05,9.95760335786e-07,4.23649369002e-09,2.62505957493e-12,5.45464643964e-13
11.5,4.06e-05,1.5e-06,0.05,9.95723225388e-07,4.27354827431e-09,2.66706717052e-12,5.59270075963e-13
11.6,4.06e-05,1.5e-06,0.05,9.95686116374e-07,4.31060098953e-09,2.70934093306e-12,5.73295372989e-13
11.7,4.06e-05,1.5e-06,0.05,9.95649008743e-07,4.34765183574e-09,2.75187945303e-12,5.87541920059e-13
11.8,4.06e-05,1.5e-06,0.05,9.95611902495e-07,4.38470081304e-09,2.79468132823e-12,6.02011094855e-13
11.9,4.06e-05,1.5e-06,0.05,9.95574797629e-07,4.42174792149e-09,2.83774516376e-12,6.16704267762e-13
12.0,4.06e-05,1.5e-06,0.05,9.95537694146e-07,4.45879316117e-09,2.88106957198e-12,6.31622801906e-13
12.1,4.06e-05,1.5e-06,0.05,9.95500592047e-07,4.49583653216e-09,2.92465317247e-12,6.46768053194e-13
12.2,4.06e-05,1.5e-06,0.05,9.9546349133e-07,4.53287803453e-09,2.968494592e-12,6.62141370346e-13
12.3,4.06e-05,1.5e-06,0.05,9.95426391995e-07,4.56991766835e-09,3.01259246448e-12,6.7774409494e-13
12.4,4.06e-05,1.5e-06,0.05,9.95389294043e-07,4.60695543371e-09,3.05694543094e-12,6.93577561442e-13
12.5,4.06e-05,1.5e-06,0.05,9.95352197474e-07,4.64399133068e-09,3.10155213948e-12,7.09643097248e-13
12.6,4.06e-05,1.5e-06,0.05,9.95315102287e-07,4.68102535934e-09,3.14641124522e-12,7.25942022718e-13
12.7,4.06e-05,1.5e-06,0.05,9.95278008483e-07,4.71805751976e-09,3.19152141029e-12,7.42475651213e-13
12.8,4.06e-05,1.5e-06,0.05,9.95240916061e-07,4.75508781202e-09,3.2368813038e-12,7.59245289134e-13
12.9,4.06e-05,1.5e-06,0.05,9.95203825022e-07,4.79211623619e-09,3.28248960177e-12,7.76252235955e-13
13.0,4.06e-05,1.5e-06,0.05,9.95166735365e-07,4.82914279236e-09,3.3283449871e-12,7.9349778426e-13
13.1,4.06e-05,1.5e-06,0.05,9.9512964709e-07,4.86616748059e-09,3.37444614956e-12,8.10983219779e-13
13.2,4.06e-05,1.5e-06,0.05,9.95092560197e-07,4.90319030096e-09,3.42079178575e-12,8.28709821426e-13
13.3,4.06e-05,1.5e-06,0.05,9.95055474687e-07,4.94021125355e-09,3.46738059903e-12,8.46678861329e-13
13.4,4.06e-05,1.5e-06,0.05,9.95018390559e-07,4.97723033843e-09,3.51421129952e-12,8.6489160487e-13
13.5,4.06e-05,1.5e-06,0.05,9.94981307812e-07,5.01424755569e-09,3.56128260405e-12,8.83349310721e-13
13.6,4.06e-05,1.5e-06,0.05,9.94944226448e-07,5.05126290539e-09,3.60859323613e-12,9.02053230872e-13
13.7,4.06e-05,1.5e-06,0.05,9.94907146466e-07,5.08827638761e-09,3.65614192591e-12,9.21004610675e-13
13.8,4.06e-05,1.5e-06,0.05,9.94870067865e-07,5.12528800244e-09,3.70392741017e-12,9.40204688871e-13
13.9,4.06e-05,1.5e-06,0.05,9.94832990647e-07,5.16229774993e-09,3.75194843223e-12,9.59654697628e-13
14.0,4.06e-05,1.5e-06,0.05,9.9479591481e-07,5.19930563018e-09,3.80020374198e-12,9.79355862576e-13
14.1,4.06e-05,1.5e-06,0.05,9.94758840355e-07,5.23631164325e-09,3.84869209579e-12,9.99309402837e-13
14.2,4.06e-05,1.5e-06,0.05,9.94721767282e-07,5.27331578923e-09,3.89741225653e-12,1.01951653106e-12
14.3,4.06e-05,1.5e-06,0.05,9.9468469559e-07,5.31031806819e-09,3.94636299349e-12,1.03997845347e-12
14.4,4.06e-05,1.5e-06,0.05,9.9464762528e-07,5.3473184802e-09,3.99554308238e-12,1.06069636987e-12
14.5,4.06e-05,1.5e-06,0.05,9.94610556352e-07,5.38431702533e-09,4.04495130526e-12,1.08167147369e-12
14.6,4.06e-05,1.5e-06,0.05,9.94573488805e-07,5.42131370368e-09,4.09458645054e-12,1.10290495205e-12
14.7,4.06e-05,1.5e-06,0.05,9.94536422639e-07,5.45830851531e-09,4.14444731295e-12,1.12439798573e-12
14.8,4.06e-05,1.5e-06,0.05,9.94499357855e-07,5.4953014603e-09,4.19453269348e-12,1.14615174926e-12
14.9,4.06e-05,1.5e-06,0.05,9.94462294452e-07,5.53229253872e-09,4.24484139935e-12,1.16816741092e-12
15.0,4.06e-05,1.5e-06,0.05,9.94425232431e-07,5.56928175065e-09,4.29537224401e-12,1.19044613279e-12
15.1,4.06e-05,1.5e-06,0.05,9.94388171791e-07,5.60626909616e-09,4.34612404707e-12,1.21298907078e-12
15.2,4.06e-05,1.5e-06,0.05,9.94351112532e-07,5.64325457534e-09,4.39709563429e-12,1.23579737465e-12
15.3,4.06e-05,1.5e-06,0.05,9.94314054654e-07,5.68023818826e-09,4.44828583753e-12,1.25887218804e-12
15.4,4.06e-05,1.5e-06,0.05,9.94276998157e-07,5.71721993499e-09,4.49969349476e-12,1.28221464852e-12
15.5,4.06e-05,1.5e-06,0.05,9.94239943041e-07,5.75419981561e-09,4.55131744996e-12,1.30582588763e-12
15.6,4.06e-05,1.5e-06,0.05,9.94202889306e-07,5.7911778302e-09,4.60315655315e-12,1.32970703087e-12
15.7,4.06e-05,1.5e-06,0.05,9.94165836952e-07,5.82815397883e-09,4.65520966033e-12,1.35385919776e-12
15.8,4.06e-05,1.5e-06,0.05,9.94128785979e-07,5.86512826158e-09,4.70747563345e-12,1.37828350187e-12
15.9,4.06e-05,1.5e-06,0.05,9.94091736387e-07,5.90210067852e-09,4.7599533404e-12,1.40298105086e-12
16.0,4.06e-05,1.5e-06,0.05,9.94054688176e-07,5.93907122973e-09,4.81264165493e-12,1.42795294648e-12
16.1,4.06e-05,1.5e-06,0.05,9.94017641345e-07,5.97603991529e-09,4.86553945668e-12,1.45320028462e-12
16.2,4.06e-05,1.5e-06,0.05,9.93980595895e-07,6.01300673526e-09,4.91864563111e-12,1.47872415537e-12
16.3,4.06e-05,1.5e-06,0.05,9.93943551826e-07,6.04997168974e-09,4.97195906949e-12,1.50452564297e-12
16.4,4.06e-05,1.5e-06,0.05,9.93906509137e-07,6.08693477879e-09,5.02547866884e-12,1.53060582594e-12
16.5,4.06e-05,1.5e-06,0.05,9.93869467828e-07,6.12389600249e-09,5.07920333195e-12,1.55696577702e-12
16.6,4.06e-05,1.5e-06,0.05,9.93832427901e-07,6.16085536091e-09,5.13313196729e-12,1.58360656326e-12
16.7,4.06e-05,1.5e-06,0.05,9.93795389353e-07,6.19781285413e-09,5.18726348904e-12,1.61052924604e-12
16.8,4.06e-05,1.5e-06,0.05,9.93758352186e-07,6.23476848223e-09,5.241596817e-12,1.63773488107e-12
16.9,4.06e-05,1.5e-06,0.05,9.93721316399e-07,6.27172224529e-09,5.29613087663e-12,1.66522451845e-12
17.0,4.06e-05,1.5e-06,0.05,9.93684281993e-07,6.30867414337e-09,5.35086459894e-12,1.69299920267e-12
17.1,4.06e-05,1.5e-06,0.05,9.93647248967e-07,6.34562417656e-09,5.40579692055e-12,1.72105997269e-12
17.2,4.06e-05,1.5e-06,0.05,9.9361021732e-07,6.38257234493e-09,5.46092678357e-12,1.74940786192e-12
17.3,4.06e-05,1.5e-06,0.05,9.93573187054e-07,6.41951864855e-09,5.51625313564e-12,1.77804389824e-12
17.4,4.06e-05,1.5e-06,0.05,9.93536158168e-07,6.45646308751e-09,5.57177492989e-12,1.8069691041e-12
17.5,4.06e-05,1.5e-06,0.05,9.93499130663e-07,6.49340566188e-09,5.62749112486e-12,1.83618449647e-12
17.6,4.06e-05,1.5e-06,0.05,9.93462104537e-07,6.53034637173e-09,5.68340068455e-12,1.8656910869e-12
17.7,4.06e-05,1.5e-06,0.05,9.9342507979e-07,6.56728521714e-09,5.73950257832e-12,1.89548988158e-12
17.8,4.06e-05,1.5e-06,0.05,9.93388056424e-07,6.60422219818e-09,5.79579578092e-12,1.9255818813e-12
17.9,4.06e-05,1.5e-06,0.05,9.93351034438e-07,6.64115731494e-09,5.85227927243e-12,1.95596808153e-12
18.0,4.06e-05,1.5e-06,0.05,9.93314013831e-07,6.67809056749e-09,5.90895203823e-12,1.98664947244e-12
18.1,4.06e-05,1.5e-06,0.05,9.93276994604e-07,6.7150219559e-09,5.96581306897e-12,2.01762703891e-12
18.2,4.06e-05,1.5e-06,0.05,9.93239976757e-07,6.75195148025e-09,6.02286136059e-12,2.04890176057e-12
18.3,4.06e-05,1.5e-06,0.05,9.93202960289e-07,6.78887914061e-09,6.08009591423e-12,2.08047461183e-12
18.4,4.06e-05,1.5e-06,0.05,9.93165945201e-07,6.82580493707e-09,6.13751573622e-12,2.11234656188e-12
18.5,4.06e-05,1.5e-06,0.05,9.93128931492e-07,6.86272886969e-09,6.19511983809e-12,2.14451857478e-12
18.6,4.06e-05,1.5e-06,0.05,9.93091919163e-07,6.89965093856e-09,6.25290723649e-12,2.1769916094e-12
18.7,4.06e-05,1.5e-06,0.05,9.93054908213e-07,6.93657114374e-09,6.3108769532e-12,2.20976661954e-12
18.8,4.06e-05,1.5e-06,0.05,9.93017898642e-07,6.97348948532e-09,6.36902801509e-12,2.24284455386e-12
18.9,4.06e-05,1.5e-06,0.05,9.92980890451e-07,7.01040596337e-09,6.4273594541e-12,2.276226356e-12
19.0,4.06e-05,1.5e-06,0.05,9.92943883639e-07,7.04732057797e-09,6.4858703072e-12,2.30991296453e-12
19.1,4.06e-05,1.5e-06,0.05,9.92906878206e-07,7.08423332919e-09,6.54455961637e-12,2.34390531304e-12
19.2,4.06e-05,1.5e-06,0.05,9.92869874152e-07,7.1211442171e-09,6.60342642859e-12,2.3782043301e-12
19.3,4.06e-05,1.5e-06,0.05,9.92832871477e-07,7.15805324179e-09,6.66246979579e-12,2.41281093934e-12
19.4,4.06e-05,1.5e-06,0.05,9.92795870182e-07,7.19496040333e-09,6.72168877483e-12,2.44772605947e-12
19.5,4.06e-05,1.5e-06,0.05,9.92758870265e-07,7.2318657018e-09,6.78108242749e-12,2.48295060425e-12
19.6,4.06e-05,1.5e-06,0.05,9.92721871727e-07,7.26876913727e-09,6.84064982043e-12,2.5184854826e-12
19.7,4.06e-05,1.5e-06,0.05,9.92684874569e-07,7.30567070981e-09,6.90039002516e-12,2.55433159857e-12
19.8,4.06e-05,1.5e-06,0.05,9.92647878789e-07,7.34257041951e-09,6.96030211804e-12,2.59048985137e-12
19.9,4.06e-05,1.5e-06,0.05,9.92610884387e-07,7.37946826643e-09,7.02038518022e-12,2.6269611354e-12
20.0,4.06e-05,1.5e-06,0.05,9.92573891365e-07,7.41636425066e-09,7.08063829765e-12,2.6637463403e-12
20.1,4.06e-05,1.5e-06,0.05,9.92536899721e-07,7.45325837228e-09,7.14106056101e-12,2.70084635093e-12
20.2,4.06e-05,1.5e-06,0.05,9.92499909456e-07,7.49015063134e-09,7.20165106574e-12,2.73826204744e-12
20.3,4.06e-05,1.5e-06,0.05,9.92462920569e-07,7.52704102794e-09,7.26240891198e-12,2.77599430525e-12
20.4,4.06e-05,1.5e-06,0.05,9.92425933061e-07,7.56392956215e-09,7.32333320454e-12,2.81404399512e-12
20.5,4.06e-05,1.5e-06,0.05,9.92388946931e-07,7.60081623404e-09,7.38442305292e-12,2.85241198313e-12
20.6,4.06e-05,1.5e-06,0.05,9.9235196218e-07,7.63770104369e-09,7.44567757122e-12,2.89109913075e-12
20.7,4.06e-05,1.5e-06,0.05,9.92314978807e-07,7.67458399118e-09,7.50709587817e-12,2.93010629481e-12
20.8,4.06e-05,1.5e-06,0.05,9.92277996812e-07,7.71146507658e-09,7.56867709709e-12,2.96943432758e-12
20.9,4.06e-05,1.5e-06,0.05,9.92241016196e-07,7.74834429996e-09,7.63042035585e-12,3.00908407676e-12
21.0,4.06e-05,1.5e-06,0.05,9.92204036957e-07,7.78522166141e-09,7.69232478687e-12,3.04905638551e-12
21.1,4.06e-05,1.5e-06,0.05,9.92167059097e-07,7.82209716099e-09,7.75438952708e-12,3.08935209247e-12
21.2,4.06e-05,1.5e-06,0.05,9.92130082615e-07,7.85897079879e-09,7.81661371791e-12,3.12997203179e-12
21.3,4.06e-05,1.5e-06,0.05,9.92093107512e-07,7.89584257488e-09,7.87899650525e-12,3.17091703317e-12
21.4,4.06e-05,1.5e-06,0.05,9.92056133786e-07,7.93271248934e-09,7.94153703944e-12,3.21218792184e-12
21.5,4.06e-05,1.5e-06,0.05,9.92019161438e-07,7.96958054223e-09,8.00423447524e-12,3.25378551862e-12
21.6,4.06e-05,1.5e-06,0.05,9.91982190468e-07,8.00644673365e-09,8.06708797181e-12,3.29571063994e-12
21.7,4.06e-05,1.5e-06,0.05,9.91945220876e-07,8.04331106365e-09,8.13009669268e-12,3.33796409785e-12
21.8,4.06e-05,1.5e-06,0.05,9.91908252661e-07,8.08017353233e-09,8.19325980576e-12,3.38054670002e-12
21.9,4.06e-05,1.5e-06,0.05,9.91871285825e-07,8.11703413975e-09,8.25657648325e-12,3.42345924984e-12
22.0,4.06e-05,1.5e-06,0.05,9.91834320366e-07,8.15389288599e-09,8.3200459017e-12,3.46670254635e-12
22.1,4.06e-05,1.5e-06,0.05,9.91797356284e-07,8.19074977113e-09,8.38366724192e-12,3.51027738433e-12
22.2,4.06e-05,1.5e-06,0.05,9.91760393581e-07,8.22760479524e-09,8.44743968899e-12,3.55418455428e-12
22.3,4.06e-05,1.5e-06,0.05,9.91723432254e-07,8.2644579584e-09,8.51136243223e-12,3.59842484247e-12
22.4,4.06e-05,1.5e-06,0.05,9.91686472306e-07,8.30130926068e-09,8.57543466518e-12,3.64299903094e-12
22.5,4.06e-05,1.5e-06,0.05,9.91649513734e-07,8.33815870216e-09,8.63965558559e-12,3.68790789756e-12
22.6,4.06e-05,1.5e-06,0.05,9.9161255654e-07,8.37500628291e-09,8.70402439537e-12,3.73315221599e-12
22.7,4.06e-05,1.5e-06,0.05,9.91575600724e-07,8.41185200302e-09,8.76854030059e-12,3.77873275576e-12
22.8,4.06e-05,1.5e-06,0.05,9.91538646285e-07,8.44869586255e-09,8.83320251145e-12,3.82465028226e-12
22.9,4.06e-05,1.5e-06,0.05,9.91501693223e-07,8.48553786158e-09,8.89801024226e-12,3.87090555678e-12
23.0,4.06e-05,1.5e-06,0.05,9.91464741538e-07,8.5223780002e-09,8.96296271143e-12,3.91749933651e-12
23.1,4.06e-05,1.5e-06,0.05,9.9142779123e-07,8.55921627846e-09,9.02805914143e-12,3.96443237457e-12
23.2,4.06e-05,1.5e-06,0.05,9.91390842299e-07,8.59605269645e-09,9.09329875878e-12,4.01170542005e-12
23.3,4.06e-05,1.5e-06,0.05,9.91353894746e-07,8.63288725425e-09,9.15868079401e-12,4.05931921799e-12
23.4,4.06e-05,1.5e-06,0.05,9.91316948569e-07,8.66971995193e-09,9.22420448169e-12,4.10727450946e-12
23.5,4.06e-05,1.5e-06,0.05,9.91280003769e-07,8.70655078957e-09,9.28986906033e-12,4.15557203152e-12
23.6,4.06e-05,1.5e-06,0.05,9.91243060346e-07,8.74337976724e-09,9.35567377245e-12,4.20421251728e-12
23.7,4.06e-05,1.5e-06,0.05,9.912061183e-07,8.78020688502e-09,9.42161786447e-12,4.2531966959e-12
23.8,4.06e-05,1.5e-06,0.05,9.91169177631e-07,8.81703214298e-09,9.48770058676e-12,4.30252529261e-12
23.9,4.06e-05,1.5e-06,0.05,9.91132238339e-07,8.8538555412e-09,9.55392119359e-12,4.35219902877e-12
24.0,4.06e-05,1.5e-06,0.05,9.91095300423e-07,8.89067707975e-09,9.6202789431e-12,4.40221862183e-12
24.1,4.06e-05,1.5e-06,0.05,9.91058363883e-07,8.92749675872e-09,9.6867730973e-12,4.4525847854e-12
24.2,4.06e-05,1.5e-06,0.05,9.91021428721e-07,8.96431457817e-09,9.75340292203e-12,4.50329822923e-12
24.3,4.06e-05,1.5e-06,0.05,9.90984494934e-07,9.00113053818e-09,9.82016768697e-12,4.55435965926e-12
24.4,4.06e-05,1.5e-06,0.05,9.90947562525e-07,9.03794463883e-09,9.88706666559e-12,4.60576977764e-12
24.5,4.06e-05,1.5e-06,0.05,9.90910631491e-07,9.0747568802e-09,9.95409913514e-12,4.65752928271e-12
24.6,4.06e-05,1.5e-06,0.05,9.90873701834e-07,9.11156726235e-09,1.00212643766e-11,4.70963886908e-12
24.7,4.06e-05,1.5e-06,0.05,9.90836773554e-07,9.14837578537e-09,1.00885616748e-11,4.76209922761e-12
24.8,4.06e-05,1.5e-06,0.05,9.90799846649e-07,9.18518244933e-09,1.01559903182e-11,4.81491104542e-12
24.9,4.06e-05,1.5e-06,0.05,9.90762921121e-07,9.22198725431e-09,1.0223549599e-11,4.86807500595e-12
25.0,4.06e-05,1.5e-06,0.05,9.90725996969e-07,9.25879020038e-09,1.02912388129e-11,4.92159178894e-12
25.1,4.06e-05,1.5e-06,0.05,9.90689074193e-07,9.29559128761e-09,1.03590572597e-11,4.97546207048e-12
25.2,4.06e-05,1.5e-06,0.05,9.90652152793e-07,9.33239051609e-09,1.04270042424e-11,5.02968652301e-12
25.3,4.06e-05,1.5e-06,0.05,9.90615232769e-07,9.36918788589e-09,1.04950790678e-11,5.08426581534e-12
25.4,4.06e-05,1.5e-06,0.05,9.90578314121e-07,9.40598339708e-09,1.05632810465e-11,5.13920061268e-12
25.5,4.06e-05,1.5e-06,0.05,9.90541396849e-07,9.44277704974e-09,1.06316094923e-11,5.19449157664e-12
25.6,4.06e-05,1.5e-06,0.05,9.90504480953e-07,9.47956884395e-09,1.07000637228e-11,5.25013936527e-12
25.7,4.06e-05,1.5e-06,0.05,9.90467566433e-07,9.51635877978e-09,1.07686430593e-11,5.30614463306e-12
25.8,4.06e-05,1.5e-06,0.05,9.90430653288e-07,9.5531468573e-09,1.08373468262e-11,5.36250803098e-12
25.9,4.06e-05,1.5e-06,0.05,9.90393741519e-07,9.5899330766e-09,1.09061743519e-11,5.41923020647e-12
26.0,4.06e-05,1.5e-06,0.05,9.90356831125e-07,9.62671743775e-09,1.0975124968e-11,5.4763118035e-12
26.1,4.06e-05,1.5e-06,0.05,9.90319922108e-07,9.66349994082e-09,1.10441980096e-11,5.53375346253e-12
26.2,4.06e-05,1.5e-06,0.05,9.90283014465e-07,9.70028058589e-09,1.11133928154e-11,5.59155582058e-12
26.3,4.06e-05,1.5e-06,0.05,9.90246108199e-07,9.73705937304e-09,1.11827087274e-11,5.64971951122e-12
26.4,4.06e-05,1.5e-06,0.05,9.90209203307e-07,9.77383630233e-09,1.12521450911e-11,5.7082451646e-12
26.5,4.06e-05,1.5e-06,0.05,9.90172299791e-07,9.81061137386e-09,1.13217012553e-11,5.76713340747e-12
26.6,4.06e-05,1.5e-06,0.05,9.90135397651e-07,9.84738458768e-09,1.13913765724e-11,5.82638486318e-12
26.7,4.06e-05,1.5e-06,0.05,9.90098496886e-07,9.88415594389e-09,1.14611703981e-11,5.88600015172e-12
26.8,4.06e-05,1.5e-06,0.05,9.90061597495e-07,9.92092544255e-09,1.15310820912e-11,5.94597988971e-12
26.9,4.06e-05,1.5e-06,0.05,9.90024699481e-07,9.95769308373e-09,1.16011110141e-11,6.00632469046e-12
27.0,4.06e-05,1.5e-06,0.05,9.89987802841e-07,9.99445886752e-09,1.16712565326e-11,6.06703516393e-12
27.1,4.06e-05,1.5e-06,0.05,9.89950907576e-07,1.0031222794e-08,1.17415180155e-11,6.12811191682e-12
